Parsing sentences from training set
Initial loss (7809426.9624207867, 4.7257675880596056e-13) theoretical step size 5.60717030489e-09
Iter #: 390 loss (5937208.8935391475, 3.0091634216449172e-13)
Iter #: 400 loss (5926815.921966522, 2.9446540892192892e-13)
Iter #: 410 loss (5916715.7309045717, 2.9563864083444751e-13)
Iter #: 420 loss (5906892.0572192613, 4.4061684353322743e-13)
Iter #: 430 loss (5897330.026717348, 3.1215048025088428e-13)
Iter #: 440 loss (5888015.9418343091, 2.8568632075468778e-13)
Iter #: 450 loss (5878937.1047142437, 3.2788917631014343e-13)
Iter #: 460 loss (5870081.6748961154, 3.583661987093451e-13)
Iter #: 470 loss (5861438.5584378326, 3.5494281610168727e-13)
Iter #: 480 loss (5852997.3241610266, 3.1528696082584695e-13)
Iter #: 490 loss (5844748.1422409518, 3.2080693857071338e-13)
Iter #: 500 loss (5836681.7402636334, 3.4654112739407455e-13)
Iter #: 510 loss (5828789.3720042557, 3.4864890904819839e-13)
Iter #: 520 loss (5821062.7945469599, 3.0904427886918569e-13)
Iter #: 530 loss (5813494.2499809861, 3.5135736971583558e-13)
Iter #: 540 loss (5806076.4487232668, 3.3870839336376765e-13)
Iter #: 550 loss (5798802.5524366787, 3.4610991247418562e-13)
Iter #: 560 loss (5791666.1554044308, 3.8764724174562277e-13)
Iter #: 570 loss (5784661.2639758047, 3.3282855243190224e-13)
Iter #: 580 loss (5777782.2742514685, 3.4393568382532877e-13)
Iter #: 590 loss (5771023.9485114953, 3.2843330023430601e-13)
Iter #: 600 loss (5764381.3910345454, 4.1961117650759784e-13)
Iter #: 610 loss (5757850.0239581037, 3.5267717567196874e-13)
Iter #: 620 loss (5751425.5637427885, 3.8263729306948156e-13)
Iter #: 630 loss (5745103.9986730432, 3.2029320955969269e-13)
Iter #: 640 loss (5738881.5676882407, 3.7477453901748063e-13)
Iter #: 650 loss (5732754.7407115037, 3.4845624521663436e-13)
Iter #: 660 loss (5726720.2005411293, 3.6956508914013265e-13)
Iter #: 670 loss (5720774.8262920156, 3.5073940443029059e-13)
Iter #: 680 loss (5714915.678321626, 4.3835380379081841e-13)
Iter #: 690 loss (5709139.9845427433, 3.4512968716178308e-13)
Iter #: 700 loss (5703445.1280074138, 3.4124463969771192e-13)
Iter #: 710 loss (5697828.6356411595, 4.2685616668075279e-13)
Iter #: 720 loss (5692288.1680075899, 3.6500778932813187e-13)
Iter #: 730 loss (5686821.5099901762, 4.0491697610161139e-13)
Iter #: 740 loss (5681426.5622866368, 4.3304330129478013e-13)
Iter #: 750 loss (5676101.333621731, 4.0850778842650492e-13)
Iter #: 760 loss (5670843.9335947102, 4.0391693134002264e-13)
Iter #: 770 loss (5665652.5660877358, 4.7497323553913039e-13)
Iter #: 780 loss (5660525.5231714556, 4.6401362529828578e-13)
Iter #: 790 loss (5655461.1794523932, 4.6169315896354604e-13)
Iter #: 800 loss (5650457.9868152495, 4.0041890341499244e-13)
Iter #: 810 loss (5645514.4695198238, 4.3825347394108776e-13)
Iter #: 820 loss (5640629.2196189733, 4.0339318530084682e-13)
Iter #: 830 loss (5635800.8926692801, 5.2338180964468892e-13)
Iter #: 840 loss (5631028.2037108662, 4.4200630977160326e-13)
Iter #: 850 loss (5626309.9234968834, 4.4012714105287935e-13)
Iter #: 860 loss (5621644.8749562362, 4.8150340498459982e-13)
Iter #: 870 loss (5617031.9298764765, 3.8345760517467883e-13)
Iter #: 880 loss (5612470.0057951696, 4.372195845698811e-13)
Iter #: 890 loss (5607958.0630902322, 5.1098739746647608e-13)
Iter #: 900 loss (5603495.1022608262, 4.0434698347106579e-13)
Iter #: 910 loss (5599080.1613911828, 4.6661222136795579e-13)
Iter #: 920 loss (5594712.3137900708, 4.7956541260317788e-13)
Iter #: 930 loss (5590390.6657991372, 5.2262454429264083e-13)
Iter #: 940 loss (5586114.3547631828, 4.597341888589606e-13)
Iter #: 950 loss (5581882.5471552992, 4.3708161317797706e-13)
Iter #: 960 loss (5577694.4368494488, 4.7310766705188207e-13)
Iter #: 970 loss (5573549.2435331587, 4.7158640927391388e-13)
Iter #: 980 loss (5569446.2112521119, 4.6204867969809e-13)
Iter #: 990 loss (5565384.6070787273, 4.6737809049909364e-13)
Iter #: 1000 loss (5561363.7198961498, 4.5100848225690367e-13)
Iter #: 1010 loss (5557382.8592890808, 4.9299441050209652e-13)
Iter #: 1020 loss (5553441.3545328779, 5.0844093191322693e-13)
Iter #: 1030 loss (5549538.5536720911, 4.9604412083314384e-13)
Iter #: 1040 loss (5545673.8226800384, 5.1126786101288989e-13)
Iter #: 1050 loss (5541846.5446910327, 5.6859556870286998e-13)
Iter #: 1060 loss (5538056.1192970909, 4.8671807636130681e-13)
Iter #: 1070 loss (5534301.9619013024, 4.7488512607797186e-13)
Iter #: 1080 loss (5530583.5031208005, 5.1370794132343625e-13)
Iter #: 1090 loss (5526900.1882321388, 4.6186621540533232e-13)
Iter #: 1100 loss (5523251.4766529324, 4.9066724229783545e-13)
Iter #: 1110 loss (5519636.841453868, 5.0697292110387832e-13)
Iter #: 1120 loss (5516055.7688957937, 4.8634368733929849e-13)
Iter #: 1130 loss (5512507.7579873223, 6.0177899239704454e-13)
Iter #: 1140 loss (5508992.3200586932, 4.1802340597401108e-13)
Iter #: 1150 loss (5505508.9783485513, 5.5337558953776145e-13)
Iter #: 1160 loss (5502057.2676005848, 5.9773450168216315e-13)
Iter #: 1170 loss (5498636.7336676754, 5.7271172164870267e-13)
Iter #: 1180 loss (5495246.9331215797, 5.1280662650374325e-13)
Iter #: 1190 loss (5491887.4328670576, 5.7248199921207557e-13)
Iter #: 1200 loss (5488557.8097592043, 4.6830090094055045e-13)
Iter #: 1210 loss (5485257.6502238391, 5.3637935064535336e-13)
Iter #: 1220 loss (5481986.5498808194, 5.8334226775686286e-13)
Iter #: 1230 loss (5478744.1131704794, 5.464981486184355e-13)
Iter #: 1240 loss (5475529.9529840276, 4.9432426252582182e-13)
Iter #: 1250 loss (5472343.6902986905, 6.000940477185001e-13)
Iter #: 1260 loss (5469184.9538188428, 5.6677376885721387e-13)
Iter #: 1270 loss (5466053.3796242531, 6.392093467802564e-13)
Iter #: 1280 loss (5462948.6108270818, 5.7566197778202208e-13)
Iter #: 1290 loss (5459870.2972389003, 5.4337614074293306e-13)
Iter #: 1300 loss (5456818.0950494325, 6.2997137833097118e-13)
Iter #: 1310 loss (5453791.6665182635, 6.1587822674361492e-13)
Iter #: 1320 loss (5450790.6796811214, 6.1771320991706658e-13)
Iter #: 1330 loss (5447814.8080717465, 6.434257047583429e-13)
Iter #: 1340 loss (5444863.7304606102, 5.6310390294632467e-13)
Iter #: 1350 loss (5441937.130611266, 6.0341398455108711e-13)
Iter #: 1360 loss (5439034.697055052, 5.7086448987533689e-13)
Iter #: 1370 loss (5436156.1228845399, 6.7776261788914109e-13)
Iter #: 1380 loss (5433301.1055659298, 7.7251865307091777e-13)
Iter #: 1390 loss (5430469.3467703462, 6.2134173189003943e-13)
Iter #: 1400 loss (5427660.5522236833, 6.7096454460070003e-13)
Iter #: 1410 loss (5424874.4315744909, 5.4170662820424151e-13)
Iter #: 1420 loss (5422110.6982791666, 6.3619160627772808e-13)
Iter #: 1430 loss (5419369.0695034796, 5.3536835999331219e-13)
Iter #: 1440 loss (5416649.2660394209, 7.8076453048773397e-13)
Iter #: 1450 loss (5413951.0122358818, 6.1697915055539875e-13)
Iter #: 1460 loss (5411274.035942331, 5.9253465480503145e-13)
Iter #: 1470 loss (5408618.0684635639, 6.6378509508562026e-13)
Iter #: 1480 loss (5405982.8445244413, 5.3975023742892945e-13)
Iter #: 1490 loss (5403368.1022430668, 4.7973845016920453e-13)
Iter #: 1500 loss (5400773.5831110096, 5.7333284322975577e-13)
Iter #: 1510 loss (5398199.0319792312, 7.9912243150633443e-13)
Iter #: 1520 loss (5395644.1970483847, 5.8961616067059291e-13)
Iter #: 1530 loss (5393108.8298623823, 6.0839760580066164e-13)
Iter #: 1540 loss (5390592.68530396, 6.6780282338929068e-13)
Iter #: 1550 loss (5388095.5215914622, 6.4208250769716112e-13)
Iter #: 1560 loss (5385617.1002758173, 8.0680728864141587e-13)
Iter #: 1570 loss (5383157.186236986, 6.1683958140580115e-13)
Iter #: 1580 loss (5380715.5476793163, 6.5076052033632061e-13)
Iter #: 1590 loss (5378291.9561251225, 6.6768654455747447e-13)
Iter #: 1600 loss (5375886.186406292, 5.334068799098252e-13)
Iter #: 1610 loss (5373498.0166534791, 7.1344432099058126e-13)
Iter #: 1620 loss (5371127.2282825746, 6.7919539351778938e-13)
Iter #: 1630 loss (5368773.6059786156, 5.4312021315316404e-13)
Iter #: 1640 loss (5366436.9376767613, 6.6482412402875349e-13)
Iter #: 1650 loss (5364117.0145405522, 7.7046778266337195e-13)
Iter #: 1660 loss (5361813.6309374599, 7.4930669987950444e-13)
Iter #: 1670 loss (5359526.5844116863, 8.4612512606039007e-13)
Iter #: 1680 loss (5357255.6756547326, 6.4555970438748164e-13)
Iter #: 1690 loss (5355000.7084733844, 7.1329746503084466e-13)
Iter #: 1700 loss (5352761.489755827, 6.4315517617832989e-13)
Iter #: 1710 loss (5350537.8294357294, 6.4667148492491876e-13)
Iter #: 1720 loss (5348329.5404545683, 7.3954515881764248e-13)
Iter #: 1730 loss (5346136.4387227139, 7.5630311735158181e-13)
Iter #: 1740 loss (5343958.3430789299, 6.9429361207455313e-13)
Iter #: 1750 loss (5341795.0752490656, 8.1077750825677831e-13)
Iter #: 1760 loss (5339646.4598037461, 6.6757180985146036e-13)
Iter #: 1770 loss (5337512.3241153816, 7.4187885714774311e-13)
Iter #: 1780 loss (5335392.4983146908, 6.3526595566343945e-13)
Iter #: 1790 loss (5333286.815246948, 6.2895503307247997e-13)
Iter #: 1800 loss (5331195.1104279114, 7.545722867833627e-13)
Iter #: 1810 loss (5329117.2219997207, 7.2421326841081896e-13)
Iter #: 1820 loss (5327052.990686927, 1.033882238467409e-12)
Iter #: 1830 loss (5325002.2597525893, 8.3078368037838552e-13)
Iter #: 1840 loss (5322964.8749546809, 8.3803669827058086e-13)
Iter #: 1850 loss (5320940.6845028065, 7.7358153139338174e-13)
Iter #: 1860 loss (5318929.539015363, 7.6255834217921086e-13)
Iter #: 1870 loss (5316931.2914770888, 7.9699612017293858e-13)
Iter #: 1880 loss (5314945.7971972842, 7.6767920303092887e-13)
Iter #: 1890 loss (5312972.9137683492, 6.5589884455999925e-13)
Iter #: 1900 loss (5311012.5010251375, 8.4282930449106067e-13)
Iter #: 1910 loss (5309064.4210048821, 6.2407544284391623e-13)
Iter #: 1920 loss (5307128.537907525, 6.8753862022600518e-13)
Iter #: 1930 loss (5305204.7180570383, 7.5948698987105446e-13)
Iter #: 1940 loss (5303292.8298631441, 7.7145945440464913e-13)
Iter #: 1950 loss (5301392.7437837757, 1.0070469156931012e-12)
Iter #: 1960 loss (5299504.3322882243, 7.9627546702478107e-13)
Iter #: 1970 loss (5297627.4698208459, 7.4915809045316839e-13)
Iter #: 1980 loss (5295762.0327655124, 8.6286362415415713e-13)
Iter #: 1990 loss (5293907.8994106138, 8.6251083689750475e-13)
Iter #: 2000 loss (5292064.9499147646, 7.8969781286553922e-13)
Iter #: 2010 loss (5290233.0662730681, 7.0537089608767579e-13)
Iter #: 2020 loss (5288412.1322840191, 7.778388269047978e-13)
Iter #: 2030 loss (5286602.0335170049, 7.4270227145764452e-13)
Iter #: 2040 loss (5284802.6572803296, 8.099140501388123e-13)
Iter #: 2050 loss (5283013.892589909, 6.0885871869599654e-13)
Iter #: 2060 loss (5281235.6301383842, 7.7446249357872337e-13)
Iter #: 2070 loss (5279467.762264898, 7.3888390384175474e-13)
Iter #: 2080 loss (5277710.182925391, 8.5158394765174829e-13)
Iter #: 2090 loss (5275962.7876632717, 8.3307129012096058e-13)
Iter #: 2100 loss (5274225.4735807991, 9.5300124926205209e-13)
Iter #: 2110 loss (5272498.1393108089, 7.8275776567723033e-13)
Iter #: 2120 loss (5270780.6849889671, 8.073352580014302e-13)
Iter #: 2130 loss (5269073.0122265294, 7.9403771528729131e-13)
Iter #: 2140 loss (5267375.024083511, 7.4351994182316083e-13)
Iter #: 2150 loss (5265686.6250423566, 8.5497746395855258e-13)
Iter #: 2160 loss (5264007.7209820328, 8.2720187886833479e-13)
Iter #: 2170 loss (5262338.2191525055, 8.1643644201826424e-13)
Iter #: 2180 loss (5260678.0281497696, 7.5698395997365403e-13)
Iter #: 2190 loss (5259027.0578912292, 7.5470966476508308e-13)
Iter #: 2200 loss (5257385.2195914667, 7.6431168823901516e-13)
Iter #: 2210 loss (5255752.4257384576, 9.2800964844642253e-13)
Iter #: 2220 loss (5254128.5900702029, 7.9779778388262915e-13)
Iter #: 2230 loss (5252513.6275517624, 8.1640826587340214e-13)
Iter #: 2240 loss (5250907.4543526052, 7.3564348267688865e-13)
Iter #: 2250 loss (5249309.9878245043, 8.3894608215492028e-13)
Iter #: 2260 loss (5247721.1464796001, 7.6651383320456369e-13)
Iter #: 2270 loss (5246140.8499691132, 1.0677939562763834e-12)
Iter #: 2280 loss (5244569.0190621708, 7.1809286690711638e-13)
Iter #: 2290 loss (5243005.5756251821, 8.8150029977361888e-13)
Iter #: 2300 loss (5241450.4426015262, 8.3896732728325687e-13)
Iter #: 2310 loss (5239903.5439915806, 7.7309514200712402e-13)
Iter #: 2320 loss (5238364.8048331719, 7.8120079754164921e-13)
Iter #: 2330 loss (5236834.1511823405, 8.8522685909672952e-13)
Iter #: 2340 loss (5235311.5100944787, 8.5682601481807059e-13)
Iter #: 2350 loss (5233796.8096057689, 8.7026281039383769e-13)
Iter #: 2360 loss (5232289.9787151311, 6.8372742056203261e-13)
Iter #: 2370 loss (5230790.9473662842, 8.4927712545987258e-13)
Iter #: 2380 loss (5229299.6464303415, 7.4493558586242657e-13)
Iter #: 2390 loss (5227816.007688635, 9.1476228673810561e-13)
Iter #: 2400 loss (5226339.963815961, 8.5272558116516331e-13)
Iter #: 2410 loss (5224871.4483640408, 8.3673901022604815e-13)
Iter #: 2420 loss (5223410.395745432, 9.3396662989877864e-13)
Iter #: 2430 loss (5221956.7412176598, 9.1756773574274001e-13)
Iter #: 2440 loss (5220510.4208678119, 7.8153154068055124e-13)
Iter #: 2450 loss (5219071.3715972258, 7.8601178484447389e-13)
Iter #: 2460 loss (5217639.5311067114, 9.0396962455862636e-13)
Iter #: 2470 loss (5216214.8378819516, 7.3018975073124129e-13)
Iter #: 2480 loss (5214797.231179243, 8.0865235848645903e-13)
Iter #: 2490 loss (5213386.6510115331, 9.7903466944404007e-13)
Iter #: 2500 loss (5211983.0381347695, 1.1333746590049768e-12)
Iter #: 2510 loss (5210586.3340345435, 9.6683191527613034e-13)
Iter #: 2520 loss (5209196.4809129294, 9.9318411160276305e-13)
Iter #: 2530 loss (5207813.4216757463, 6.955109289423885e-13)
Iter #: 2540 loss (5206437.0999199953, 8.2109475923425561e-13)
Iter #: 2550 loss (5205067.4599216646, 9.7023724231099244e-13)
Iter #: 2560 loss (5203704.4466236206, 8.2623689149018967e-13)
Iter #: 2570 loss (5202348.0056239935, 9.9501698151593777e-13)
Iter #: 2580 loss (5200998.0831646593, 8.5513568809484965e-13)
Iter #: 2590 loss (5199654.6261200635, 7.3067576179921853e-13)
Iter #: 2600 loss (5198317.5819861917, 9.153363522771084e-13)
Iter #: 2610 loss (5196986.8988699242, 1.0303538143492315e-12)
Iter #: 2620 loss (5195662.5254785353, 8.4598022645188325e-13)
Iter #: 2630 loss (5194344.4111094149, 9.260394148324783e-13)
Iter #: 2640 loss (5193032.5056401091, 8.9413178246191094e-13)
Iter #: 2650 loss (5191726.7595184874, 8.5119835646891499e-13)
Iter #: 2660 loss (5190427.123753217, 9.9281174394662431e-13)
Iter #: 2670 loss (5189133.549904367, 1.1438070725724033e-12)
Iter #: 2680 loss (5187845.9900743514, 8.6591172152155071e-13)
Iter #: 2690 loss (5186564.3968988964, 7.8069749852008762e-13)
Iter #: 2700 loss (5185288.7235383689, 1.1294764274905127e-12)
Iter #: 2710 loss (5184018.9236692786, 1.0797256692633688e-12)
Iter #: 2720 loss (5182754.9514758885, 8.6282255278249413e-13)
Iter #: 2730 loss (5181496.7616420882, 8.5897361607300483e-13)
Iter #: 2740 loss (5180244.3093434516, 1.0769333723967274e-12)
Iter #: 2750 loss (5178997.550239441, 1.0001659130813614e-12)
Iter #: 2760 loss (5177756.4404658051, 9.0281864269750265e-13)
Iter #: 2770 loss (5176520.9366271468, 7.31453056804518e-13)
Iter #: 2780 loss (5175290.995789676, 9.3047888994573462e-13)
Iter #: 2790 loss (5174066.5754741086, 9.7901882859281045e-13)
Iter #: 2800 loss (5172847.6336487364, 8.8160420351867729e-13)
Iter #: 2810 loss (5171634.1287226025, 1.0043044686556299e-12)
Iter #: 2820 loss (5170426.0195389185, 9.1099190095282566e-13)
Iter #: 2830 loss (5169223.2653686032, 9.6035263456983239e-13)
Iter #: 2840 loss (5168025.8259038702, 1.0453472399331938e-12)
Iter #: 2850 loss (5166833.6612520861, 1.0466441876119467e-12)
Iter #: 2860 loss (5165646.7319297083, 9.8902440016616241e-13)
Iter #: 2870 loss (5164464.998856375, 1.0213391188605664e-12)
Iter #: 2880 loss (5163288.4233490266, 1.07359438674981e-12)
Iter #: 2890 loss (5162116.9671163708, 9.8871225822555673e-13)
Iter #: 2900 loss (5160950.5922532035, 1.1414340358796833e-12)
Iter #: 2910 loss (5159789.2612350499, 1.0687597634726833e-12)
Iter #: 2920 loss (5158632.9369128579, 8.8802581594595094e-13)
Iter #: 2930 loss (5157481.5825077752, 9.1263356255102828e-13)
Iter #: 2940 loss (5156335.1616060613, 9.4540655730456717e-13)
Iter #: 2950 loss (5155193.6381541118, 9.6836768453602478e-13)
Iter #: 2960 loss (5154056.9764535651, 1.1619353340655484e-12)
Iter #: 2970 loss (5152925.1411565496, 8.8409622496769914e-13)
Iter #: 2980 loss (5151798.0972609334, 1.0691178704205758e-12)
Iter #: 2990 loss (5150675.8101058602, 1.0571682157360095e-12)
Iter #: 3000 loss (5149558.2453671061, 1.0053205727687099e-12)
Iter #: 3010 loss (5148445.3690527594, 1.0273435396492573e-12)
Iter #: 3020 loss (5147337.1474988712, 9.3253415064270584e-13)
Iter #: 3030 loss (5146233.5473652212, 9.9630309936826633e-13)
Iter #: 3040 loss (5145134.5356311621, 9.3398288497369436e-13)
Iter #: 3050 loss (5144040.0795915211, 1.0870042019380485e-12)
Iter #: 3060 loss (5142950.1468525948, 1.0071218754150883e-12)
Iter #: 3070 loss (5141864.7053282429, 8.2412257319727072e-13)
Iter #: 3080 loss (5140783.7232359862, 1.2520846915462084e-12)
Iter #: 3090 loss (5139707.1690932643, 9.646955007476963e-13)
Iter #: 3100 loss (5138635.0117136659, 8.9610373501630925e-13)
Iter #: 3110 loss (5137567.2202032655, 9.5854032585825508e-13)
Iter #: 3120 loss (5136503.7639570758, 8.3182705615370052e-13)
Iter #: 3130 loss (5135444.6126554646, 1.1190757886238516e-12)
Iter #: 3140 loss (5134389.7362606581, 9.8067025023112634e-13)
Iter #: 3150 loss (5133339.1050134106, 8.8257274848673175e-13)
Iter #: 3160 loss (5132292.6894294983, 9.4858340420190134e-13)
Iter #: 3170 loss (5131250.4602965163, 1.0455627926254036e-12)
Iter #: 3180 loss (5130212.3886706261, 9.3824806213677104e-13)
Iter #: 3190 loss (5129178.4458732158, 9.2166701501571791e-13)
Iter #: 3200 loss (5128148.6034878548, 1.0406503215899584e-12)
Iter #: 3210 loss (5127122.8333571795, 1.1504767424666764e-12)
Iter #: 3220 loss (5126101.1075797435, 1.077061103623739e-12)
Iter #: 3230 loss (5125083.3985070484, 8.7681682922197102e-13)
Iter #: 3240 loss (5124069.6787405806, 9.502020142915711e-13)
Iter #: 3250 loss (5123059.9211288011, 8.9878061802789534e-13)
Iter #: 3260 loss (5122054.098764319, 1.1065848234343507e-12)
Iter #: 3270 loss (5121052.1849810285, 9.9750411556526729e-13)
Iter #: 3280 loss (5120054.153351224, 8.7743713917384693e-13)
Iter #: 3290 loss (5119059.977682882, 8.9656124515915617e-13)
Iter #: 3300 loss (5118069.6320169251, 1.1200829993375317e-12)
Iter #: 3310 loss (5117083.090624446, 1.0861160700622534e-12)
Iter #: 3320 loss (5116100.3280041339, 1.0128246888242643e-12)
Iter #: 3330 loss (5115121.3188795447, 1.0359787703712202e-12)
Iter #: 3340 loss (5114146.0381965758, 1.1197073132788472e-12)
Iter #: 3350 loss (5113174.4611208178, 9.9850598155941226e-13)
Iter #: 3360 loss (5112206.5630351035, 1.025855251029737e-12)
Iter #: 3370 loss (5111242.3195369393, 9.9209470411199253e-13)
Iter #: 3380 loss (5110281.7064360725, 9.7074113233569456e-13)
Iter #: 3390 loss (5109324.6997520095, 1.0395265207920675e-12)
Iter #: 3400 loss (5108371.2757116612, 1.1573289595310956e-12)
Iter #: 3410 loss (5107421.4107469004, 1.0291881315130328e-12)
Iter #: 3420 loss (5106475.0814922387, 1.0565875844702877e-12)
Iter #: 3430 loss (5105532.2647825349, 9.6768089126634001e-13)
Iter #: 3440 loss (5104592.9376506545, 1.1575193087543581e-12)
Iter #: 3450 loss (5103657.0773252202, 9.6114032006227525e-13)
Iter #: 3460 loss (5102724.6612283997, 1.1222292682009408e-12)
Iter #: 3470 loss (5101795.66697367, 1.253486830745194e-12)
Iter #: 3480 loss (5100870.0723636188, 1.1344300185605638e-12)
Iter #: 3490 loss (5099947.8553878851, 1.1537308999435836e-12)
Iter #: 3500 loss (5099028.9942209143, 1.0314782350472549e-12)
Iter #: 3510 loss (5098113.4672199516, 1.1631078815547069e-12)
Iter #: 3520 loss (5097201.2529229326, 1.0155201558960174e-12)
Iter #: 3530 loss (5096292.3300464638, 8.8166162128486452e-13)
Iter #: 3540 loss (5095386.6774837775, 9.8317446811174463e-13)
Iter #: 3550 loss (5094484.2743027676, 9.6923251262107264e-13)
Iter #: 3560 loss (5093585.0997440228, 1.2028022382725616e-12)
Iter #: 3570 loss (5092689.1332189217, 1.0575799821687147e-12)
Iter #: 3580 loss (5091796.354307645, 8.956184249152175e-13)
Iter #: 3590 loss (5090906.7427574098, 1.070126059589883e-12)
Iter #: 3600 loss (5090020.2784805344, 9.7611220399305732e-13)
Iter #: 3610 loss (5089136.9415526344, 8.8582084044294841e-13)
Iter #: 3620 loss (5088256.712210835, 1.0603696386241676e-12)
Iter #: 3630 loss (5087379.5708520189, 1.1297256528593186e-12)
Iter #: 3640 loss (5086505.4980310528, 9.8940776634283378e-13)
Iter #: 3650 loss (5085634.4744590586, 1.1545130461438658e-12)
Iter #: 3660 loss (5084766.4810017925, 1.1337096007952342e-12)
Iter #: 3670 loss (5083901.4986779159, 1.1796630700452277e-12)
Iter #: 3680 loss (5083039.5086574191, 1.1446203520245874e-12)
Iter #: 3690 loss (5082180.4922599643, 1.1788390497211138e-12)
Iter #: 3700 loss (5081324.4309533723, 1.0670984841763193e-12)
Iter #: 3710 loss (5080471.3063520268, 1.1163928513954586e-12)
Iter #: 3720 loss (5079621.1002154015, 1.0809498277793734e-12)
Iter #: 3730 loss (5078773.794446514, 1.5258403890746471e-12)
Iter #: 3740 loss (5077929.3710905146, 1.1163365498339846e-12)
Iter #: 3750 loss (5077087.8123332718, 1.1578150746726764e-12)
Iter #: 3760 loss (5076249.1004998563, 1.255575200118551e-12)
Iter #: 3770 loss (5075413.2180533875, 1.2175205596374338e-12)
Iter #: 3780 loss (5074580.1475934358, 1.0713612103816992e-12)
Iter #: 3790 loss (5073749.8718548985, 1.1683574379267559e-12)
Iter #: 3800 loss (5072922.3737066705, 1.1169502807623154e-12)
Iter #: 3810 loss (5072097.6361503042, 1.1236535967226634e-12)
Iter #: 3820 loss (5071275.6423189687, 1.3511291999110468e-12)
Iter #: 3830 loss (5070456.3754760884, 1.0830361078634862e-12)
Iter #: 3840 loss (5069639.8190142689, 9.0528137882391485e-13)
Iter #: 3850 loss (5068825.9564541392, 9.8614149495378178e-13)
Iter #: 3860 loss (5068014.7714433139, 1.0165334646342781e-12)
Iter #: 3870 loss (5067206.2477552351, 1.0612459712133461e-12)
Iter #: 3880 loss (5066400.3692881931, 1.0269534392137277e-12)
Iter #: 3890 loss (5065597.1200643592, 1.0383463371409976e-12)
Iter #: 3900 loss (5064796.4842287116, 1.0439163902456477e-12)
Iter #: 3910 loss (5063998.4460481917, 1.2136088507087626e-12)
Iter #: 3920 loss (5063202.9899107628, 1.1590790421279117e-12)
Iter #: 3930 loss (5062410.100324505, 1.3088232481074497e-12)
Iter #: 3940 loss (5061619.7619168218, 1.1062803152043551e-12)
Iter #: 3950 loss (5060831.9594335686, 1.1556546213917445e-12)
Iter #: 3960 loss (5060046.6777383266, 1.1050592460600979e-12)
Iter #: 3970 loss (5059263.9018116109, 1.0002220277773598e-12)
Iter #: 3980 loss (5058483.6167501444, 1.4153950637833176e-12)
Iter #: 3990 loss (5057705.8077662392, 8.8681790829675125e-13)
