Parsing sentences from training set
Initial loss (7809426.9624207867, 4.7257675880596056e-13) theoretical step size 5.60717030489e-09
Iter #: 380 loss (5361380.1267736871, 1.0478358579459944e-12)
Iter #: 390 loss (5297111.9527492328, 1.0877284884777834e-12)
Iter #: 400 loss (5211394.7808519192, 1.088599388179947e-12)
Iter #: 410 loss (5341027.1284129107, 9.7952548702620806e-13)
Iter #: 420 loss (5273124.2292876402, 1.0440892364249471e-12)
Iter #: 430 loss (5189031.1720227702, 1.0003988427819578e-12)
Iter #: 440 loss (5319704.1728726039, 9.4894309574311871e-13)
Iter #: 450 loss (5250744.0887813978, 1.5144451483640158e-12)
Iter #: 460 loss (5167767.6964092012, 9.8414531940040441e-13)
Iter #: 470 loss (5299292.7018768741, 1.2016414430100929e-12)
Iter #: 480 loss (5230077.282730761, 1.2087177358598881e-12)
Iter #: 490 loss (5147923.2994478876, 1.3891408304157287e-12)
Iter #: 500 loss (5280141.8928873548, 1.0356560791359029e-12)
Iter #: 510 loss (5210965.4768736018, 1.0656120819703183e-12)
Iter #: 520 loss (5129457.4066103389, 1.060576084463328e-12)
Iter #: 530 loss (5262253.3224908216, 1.2166862006507227e-12)
Iter #: 540 loss (5193229.4186481824, 1.3443535874995675e-12)
Iter #: 550 loss (5112251.1475129277, 1.2508583467402905e-12)
Iter #: 560 loss (5245537.2084343638, 1.0777545881098524e-12)
Iter #: 570 loss (5176708.0815963708, 1.2342326241835442e-12)
Iter #: 580 loss (5096176.8340968583, 1.2678037199027946e-12)
Iter #: 590 loss (5229885.3221114092, 1.420867944050748e-12)
Iter #: 600 loss (5161263.050145125, 1.3226569065900009e-12)
Iter #: 610 loss (5081116.2554817712, 1.2927675432395594e-12)
Iter #: 620 loss (5215192.9818923762, 1.5013213017128774e-12)
Iter #: 630 loss (5146776.2008702606, 1.338552825902154e-12)
Iter #: 640 loss (5066964.6105231913, 1.5252138457766799e-12)
Iter #: 650 loss (5201365.2350805271, 1.3040314829366072e-12)
Iter #: 660 loss (5133146.4932711646, 1.2074916532575664e-12)
Iter #: 670 loss (5053630.2553861067, 1.5157476889263289e-12)
Iter #: 680 loss (5188317.8978630062, 1.5097638529384616e-12)
Iter #: 690 loss (5120287.0966618825, 1.3012507151893232e-12)
Iter #: 700 loss (5041033.3284904025, 1.2468632841489753e-12)
Iter #: 710 loss (5175976.9437963692, 1.4298112297701267e-12)
Iter #: 720 loss (5108123.0329612242, 1.355422195752463e-12)
Iter #: 730 loss (5029104.2084430549, 1.6637269274196926e-12)
Iter #: 740 loss (5164277.4315124359, 1.4210163254897905e-12)
Iter #: 750 loss (5096589.2742106812, 1.3469621075068801e-12)
Iter #: 760 loss (5017782.0859893849, 1.3822715524885618e-12)
Iter #: 770 loss (5153162.3739052862, 1.4788555628103366e-12)
Iter #: 780 loss (5085629.1907533472, 1.5428625775169642e-12)
Iter #: 790 loss (5007013.7062984565, 1.4863642471707161e-12)
Iter #: 800 loss (5142581.6719716908, 1.5263589280064646e-12)
Iter #: 810 loss (5075193.2579028113, 1.6132041636695746e-12)
Iter #: 820 loss (4996752.2710389476, 1.365626446767106e-12)
Iter #: 830 loss (5132491.1451179944, 1.3805567180718695e-12)
Iter #: 840 loss (5065237.9589289697, 1.5905015613293319e-12)
Iter #: 850 loss (4986956.4830072001, 1.7415592908417512e-12)
Iter #: 860 loss (5122851.6699803807, 1.400627903789518e-12)
Iter #: 870 loss (5055724.8541178359, 1.4155221211843312e-12)
Iter #: 880 loss (4977589.7272773664, 1.6086921054896917e-12)
Iter #: 890 loss (5113628.4400957553, 1.7361411074574126e-12)
Iter #: 900 loss (5046619.8061699886, 1.4651966346397895e-12)
Iter #: 910 loss (4968619.3890110366, 1.5524774808708651e-12)
Iter #: 920 loss (5104790.3541048979, 1.7538500484525301e-12)
Iter #: 930 loss (5037892.3541846778, 1.6040827444902813e-12)
Iter #: 940 loss (4960016.3009427404, 1.5044860806078483e-12)
Iter #: 950 loss (5096309.5248024222, 1.5913850393880021e-12)
Iter #: 960 loss (5029515.2164277248, 1.9769642244009731e-12)
Iter #: 970 loss (4951754.2988469927, 1.6411279182694514e-12)
Iter #: 980 loss (5088160.8837312935, 1.9974608836715981e-12)
Iter #: 990 loss (5021463.8892417876, 1.6868733718645894e-12)
Iter #: 1000 loss (4943809.8533587353, 1.6377234475495859e-12)
Iter #: 1010 loss (5080321.8482353613, 1.5712920679974745e-12)
Iter #: 1020 loss (5013716.3075979976, 1.9042153910552815e-12)
Iter #: 1030 loss (4936161.7493056264, 1.6283321042949604e-12)
Iter #: 1040 loss (5072772.0245445566, 1.7467932919191455e-12)
Iter #: 1050 loss (5006252.5434939312, 1.7208986479511597e-12)
Iter #: 1060 loss (4928790.796531518, 1.945755011414989e-12)
Iter #: 1070 loss (5065492.9353654254, 1.7404343426298407e-12)
Iter #: 1080 loss (4999054.5334614487, 1.9807456185012235e-12)
Iter #: 1090 loss (4921679.5693527022, 1.855279072844419e-12)
Iter #: 1100 loss (5058467.7729312731, 1.7863895044296509e-12)
Iter #: 1110 loss (4992105.8363695508, 1.9640903937871767e-12)
Iter #: 1120 loss (4914812.1778185433, 1.9212348635892376e-12)
Iter #: 1130 loss (5051681.1825963603, 2.1165373846860615e-12)
Iter #: 1140 loss (4985391.424498369, 1.972796291841208e-12)
Iter #: 1150 loss (4908174.0728481924, 1.8678866371061438e-12)
Iter #: 1160 loss (5045119.0795743894, 1.6798834997614609e-12)
Iter #: 1170 loss (4978897.5079783201, 1.7864929368536152e-12)
Iter #: 1180 loss (4901751.883723815, 2.0040394493620217e-12)
Iter #: 1190 loss (5038768.4973193929, 1.9338338477659894e-12)
Iter #: 1200 loss (4972611.3896148512, 1.6194555152859426e-12)
Iter #: 1210 loss (4895533.2839796459, 1.5548042647900992e-12)
Iter #: 1220 loss (5032617.4634574614, 1.8734790707476588e-12)
Iter #: 1230 loss (4966521.3456516573, 1.6388322138893305e-12)
Iter #: 1240 loss (4889506.8810262484, 1.6795562080183179e-12)
Iter #: 1250 loss (5026654.8983603893, 1.7387005094503922e-12)
Iter #: 1260 loss (4960616.5277633471, 1.6046368751708289e-12)
Iter #: 1270 loss (4883662.1249869755, 1.9335670972043223e-12)
Iter #: 1280 loss (5020870.5315501336, 1.7544273877526289e-12)
Iter #: 1290 loss (4954886.8817658741, 1.931880783969903e-12)
Iter #: 1300 loss (4877989.2325446075, 2.0641859596573345e-12)
Iter #: 1310 loss (5015254.8315628413, 1.8233087271544669e-12)
Iter #: 1320 loss (4949323.0789339263, 1.8712061667291583e-12)
Iter #: 1330 loss (4872479.1220242968, 2.0474859518382274e-12)
Iter #: 1340 loss (5009798.9455451807, 1.9060635204969415e-12)
Iter #: 1350 loss (4943916.4564336892, 1.8444084493822053e-12)
Iter #: 1360 loss (4867123.3565639118, 2.117617544020041e-12)
Iter #: 1370 loss (5004494.6456712531, 2.1229337341796016e-12)
Iter #: 1380 loss (4938658.9641886801, 2.3691825182965817e-12)
Iter #: 1390 loss (4861914.0930122538, 1.7689007154355863e-12)
Iter #: 1400 loss (4999334.2803489855, 1.8714332011864998e-12)
Iter #: 1410 loss (4933543.1163562238, 2.0015412491500867e-12)
Iter #: 1420 loss (4856844.0350024924, 2.0347083618328188e-12)
Iter #: 1430 loss (4994310.7289857613, 1.8385630633925379e-12)
Iter #: 1440 loss (4928561.9463454476, 2.1960752943943781e-12)
Iter #: 1450 loss (4851906.3893296439, 1.8778517906045477e-12)
Iter #: 1460 loss (4989417.3596984707, 1.8669237800181554e-12)
Iter #: 1470 loss (4923708.9648610968, 2.0189654143480059e-12)
Iter #: 1480 loss (4847094.8252397915, 1.8427397438871487e-12)
Iter #: 1490 loss (4984647.9897502316, 2.2872876385989695e-12)
Iter #: 1500 loss (4918978.1207974423, 2.1289912144953524e-12)
Iter #: 1510 loss (4842403.4365187977, 1.9229833537834456e-12)
Iter #: 1520 loss (4979996.8487014705, 1.9552591461603538e-12)
Iter #: 1530 loss (4914363.7649675785, 2.2751458107221066e-12)
Iter #: 1540 loss (4837826.7063868921, 2.2009987036910763e-12)
Iter #: 1550 loss (4975458.544327667, 2.1261078007871476e-12)
Iter #: 1560 loss (4909860.6166926511, 2.1321841380397231e-12)
Iter #: 1570 loss (4833359.4752206672, 2.1549962287018589e-12)
Iter #: 1580 loss (4971028.0313356891, 2.241164051790512e-12)
Iter #: 1590 loss (4905463.7332447227, 1.7040058822966878e-12)
Iter #: 1600 loss (4828996.9110810235, 2.001414746060463e-12)
Iter #: 1610 loss (4966700.5828495119, 2.1133779415368381e-12)
Iter #: 1620 loss (4901168.4820753243, 2.0909414357660093e-12)
Iter #: 1630 loss (4824734.4829624658, 2.5569292363210629e-12)
Iter #: 1640 loss (4962471.7645652676, 2.1433501185058682e-12)
Iter #: 1650 loss (4896970.5156980176, 1.8955572552259854e-12)
Iter #: 1660 loss (4820567.9366169292, 2.3609779480409321e-12)
Iter #: 1670 loss (4958337.4114138251, 2.5542830021824183e-12)
Iter #: 1680 loss (4892865.7490398772, 2.4385407058201129e-12)
Iter #: 1690 loss (4816493.2727584541, 2.1706197633746645e-12)
Iter #: 1700 loss (4954293.6065266747, 2.3675646397223527e-12)
Iter #: 1710 loss (4888850.3390446277, 2.3192105792799796e-12)
Iter #: 1720 loss (4812506.7274276726, 2.0659059444778728e-12)
Iter #: 1730 loss (4950336.6622792007, 1.6718217538913505e-12)
Iter #: 1740 loss (4884920.6662952118, 2.5203200503078925e-12)
Iter #: 1750 loss (4808604.7542864289, 2.183581203202774e-12)
Iter #: 1760 loss (4946463.1031824732, 2.5400429622196801e-12)
Iter #: 1770 loss (4881073.3184273941, 2.2547167367464777e-12)
Iter #: 1780 loss (4804784.0086203264, 2.0952056677373181e-12)
Iter #: 1790 loss (4942669.6504071495, 2.2012860780827054e-12)
Iter #: 1800 loss (4877305.0751214828, 2.3702846930057333e-12)
Iter #: 1810 loss (4801041.3328445693, 2.3260378766410751e-12)
Iter #: 1820 loss (4938953.2077426799, 2.2116751904083636e-12)
Iter #: 1830 loss (4873612.8944807611, 2.3252859059542279e-12)
Iter #: 1840 loss (4797373.7433320228, 2.1368066749538388e-12)
Iter #: 1850 loss (4935310.8488206519, 2.9848804231455042e-12)
Iter #: 1860 loss (4869993.9006312648, 2.5228348075888332e-12)
Iter #: 1870 loss (4793778.4184073936, 2.137683664938387e-12)
Iter #: 1880 loss (4931739.8054551193, 2.7838167162972706e-12)
Iter #: 1890 loss (4866445.3724012943, 2.3470504223425248e-12)
Iter #: 1900 loss (4790252.6873747483, 1.9484711735372381e-12)
Iter #: 1910 loss (4928237.4569761418, 2.210054358333267e-12)
Iter #: 1920 loss (4862964.7329608407, 2.5128795991292481e-12)
Iter #: 1930 loss (4786794.0204663621, 2.2797131211591641e-12)
Iter #: 1940 loss (4924801.3204512401, 2.2441543630333376e-12)
Iter #: 1950 loss (4859549.5403197687, 1.9702481622515847e-12)
Iter #: 1960 loss (4783400.0196173508, 2.6470316874960249e-12)
Iter #: 1970 loss (4921429.0417048167, 2.2626676037718102e-12)
Iter #: 1980 loss (4856197.4785971195, 2.2651743688039271e-12)
Iter #: 1990 loss (4780068.4099837942, 2.2704415243266991e-12)
Iter #: 2000 loss (4918118.3870577468, 2.3119170211757627e-12)
Iter #: 2010 loss (4852906.3499859674, 2.4129132556503111e-12)
Iter #: 2020 loss (4776797.0321321972, 2.4383864046120073e-12)
Iter #: 2030 loss (4914867.2357177567, 2.6920337046389859e-12)
Iter #: 2040 loss (4849674.067346341, 2.2392185831936555e-12)
Iter #: 2050 loss (4773583.8348357165, 2.517216705984128e-12)
Iter #: 2060 loss (4911673.5727584194, 2.1236601353298593e-12)
Iter #: 2070 loss (4846498.6473653959, 2.2716681403612261e-12)
Iter #: 2080 loss (4770426.8684187457, 2.5411512553581596e-12)
Iter #: 2090 loss (4908535.4826299762, 2.5041389605749852e-12)
Iter #: 2100 loss (4843378.2042298522, 2.6006716384698905e-12)
Iter #: 2110 loss (4767324.2785964692, 2.1821948465202729e-12)
Iter #: 2120 loss (4905451.1431501405, 2.1026843138361452e-12)
Iter #: 2130 loss (4840310.9437602255, 2.574846738981824e-12)
Iter #: 2140 loss (4764274.3007608065, 2.1861673783803776e-12)
Iter #: 2150 loss (4902418.8199271942, 2.5629874455231183e-12)
Iter #: 2160 loss (4837295.1579610584, 2.3789633711867415e-12)
Iter #: 2170 loss (4761275.2546682218, 2.1746022060091247e-12)
Iter #: 2180 loss (4899436.8611723715, 2.7187429337114408e-12)
Iter #: 2190 loss (4834329.2199458554, 2.4634102886332751e-12)
Iter #: 2200 loss (4758325.5394895608, 2.2646340152321086e-12)
Iter #: 2210 loss (4896503.6928625805, 2.6479073744623515e-12)
Iter #: 2220 loss (4831411.5791995088, 2.1310613089948528e-12)
Iter #: 2230 loss (4755423.629186119, 2.9639351260490201e-12)
Iter #: 2240 loss (4893617.8142193072, 2.6707105982772287e-12)
Iter #: 2250 loss (4828540.7571459133, 2.5251331175979431e-12)
Iter #: 2260 loss (4752568.0681808991, 2.4595073020149093e-12)
Iter #: 2270 loss (4890777.7934733806, 2.9202406789162354e-12)
Iter #: 2280 loss (4825715.3429924706, 2.2925040687356555e-12)
Iter #: 2290 loss (4749757.4672979051, 2.4936283453183209e-12)
Iter #: 2300 loss (4887982.2638902934, 2.7349154302558915e-12)
Iter #: 2310 loss (4822933.9898272017, 2.5177480203774396e-12)
Iter #: 2320 loss (4746990.4999468857, 2.4340164487783416e-12)
Iter #: 2330 loss (4885229.9200341627, 2.7370364739282363e-12)
Iter #: 2340 loss (4820195.4109486816, 3.0510328151156697e-12)
Iter #: 2350 loss (4744265.8985340837, 2.323366867075402e-12)
Iter #: 2360 loss (4882519.5142524345, 2.3560690828003616e-12)
Iter #: 2370 loss (4817498.3764117854, 2.2726194203756405e-12)
Iter #: 2380 loss (4741582.4510837728, 2.2610306433922091e-12)
Iter #: 2390 loss (4879849.8533668322, 2.4593272617836081e-12)
Iter #: 2400 loss (4814841.7097757999, 2.425207919717425e-12)
Iter #: 2410 loss (4738938.9980573338, 2.3763883418952573e-12)
Iter #: 2420 loss (4877219.7955582123, 2.7957883726752113e-12)
Iter #: 2430 loss (4812224.2850437844, 2.4142515839157083e-12)
Iter #: 2440 loss (4736334.4293598505, 2.1582913220665696e-12)
Iter #: 2450 loss (4874628.2474360205, 2.3090244848701137e-12)
Iter #: 2460 loss (4809645.0237839501, 2.3418766642631421e-12)
Iter #: 2470 loss (4733767.6815252881, 2.5962743879909167e-12)
Iter #: 2480 loss (4872074.1612838432, 2.5231262188033414e-12)
Iter #: 2490 loss (4807102.8924253192, 2.8688415801719922e-12)
Iter #: 2500 loss (4731237.7350729844, 2.8816181567688389e-12)
Iter #: 2510 loss (4869556.5324740531, 2.8416103223651263e-12)
Iter #: 2520 loss (4804596.8997209258, 1.8853426315718963e-12)
Iter #: 2530 loss (4728743.6120290048, 2.3978427425881432e-12)
Iter #: 2540 loss (4867074.3970452938, 2.4326876119120511e-12)
Iter #: 2550 loss (4802126.0943719996, 2.487635675289119e-12)
Iter #: 2560 loss (4726284.3736056238, 2.5731377570929909e-12)
Iter #: 2570 loss (4864626.829435966, 2.8080061742448532e-12)
Iter #: 2580 loss (4799689.5628067702, 2.3408445804788281e-12)
Iter #: 2590 loss (4723859.1180329071, 2.9756995623071604e-12)
Iter #: 2600 loss (4862212.940367993, 2.4272940233409529e-12)
Iter #: 2610 loss (4797286.4271075027, 3.2604295526426904e-12)
Iter #: 2620 loss (4721466.9785357732, 2.4140975697027772e-12)
Iter #: 2630 loss (4859831.8748733727, 2.8589808175092544e-12)
Iter #: 2640 loss (4794915.8430785108, 2.0755165030123523e-12)
Iter #: 2650 loss (4719107.1214492833, 2.9352364782094033e-12)
Iter #: 2660 loss (4857482.8104568208, 2.7036863108680729e-12)
Iter #: 2670 loss (4792576.9984480515, 2.4238872289841672e-12)
Iter #: 2680 loss (4716778.744464743, 2.3653955042113298e-12)
Iter #: 2690 loss (4855164.9553865092, 3.0352064758441519e-12)
Iter #: 2700 loss (4790269.1111960188, 2.5108853641123101e-12)
Iter #: 2710 loss (4714481.0749988388, 2.4955240177386747e-12)
Iter #: 2720 loss (4852877.5471049845, 2.5729546064100626e-12)
Iter #: 2730 loss (4787991.4279992823, 2.5346747438272205e-12)
Iter #: 2740 loss (4712213.3686772184, 2.9805114057106039e-12)
Iter #: 2750 loss (4850619.8507517744, 2.3620795246891999e-12)
Iter #: 2760 loss (4785743.2227862431, 3.0343195552149546e-12)
Iter #: 2770 loss (4709974.9079243345, 2.941807065163954e-12)
Iter #: 2780 loss (4848391.157789248, 3.1810218858436799e-12)
Iter #: 2790 loss (4783523.7953919377, 2.7265481933610812e-12)
Iter #: 2800 loss (4707765.0006509097, 2.8577672523116494e-12)
Iter #: 2810 loss (4846190.7847231375, 2.7402461151447306e-12)
Iter #: 2820 loss (4781332.4703054763, 2.9647475833711058e-12)
Iter #: 2830 loss (4705582.9790307106, 2.665206986810837e-12)
Iter #: 2840 loss (4844018.0719096372, 2.5548546764744778e-12)
Iter #: 2850 loss (4779168.5955013847, 2.6061483799391254e-12)
Iter #: 2860 loss (4703428.1983586745, 2.2589100643445653e-12)
Iter #: 2870 loss (4841872.3824409712, 2.7490875795479353e-12)
Iter #: 2880 loss (4777031.5413472373, 2.3601610741151382e-12)
Iter #: 2890 loss (4701300.0359826116, 2.4746916423509183e-12)
Iter #: 2900 loss (4839753.1011021985, 2.5481466463985973e-12)
Iter #: 2910 loss (4774920.6995803649, 2.6646101308967593e-12)
Iter #: 2920 loss (4699197.8903017687, 2.5647698188394634e-12)
Iter #: 2930 loss (4837659.6333923303, 3.3858635228498877e-12)
Iter #: 2940 loss (4772835.4823468626, 3.3254933670101249e-12)
Iter #: 2950 loss (4697121.1798255406, 2.5459457714523254e-12)
Iter #: 2960 loss (4835591.4046035912, 2.6952238577246364e-12)
Iter #: 2970 loss (4770775.3212971445, 2.7198717470787939e-12)
Iter #: 2980 loss (4695069.3422868615, 3.0784873459816182e-12)
Iter #: 2990 loss (4833547.8589533642, 2.579405764375652e-12)
Iter #: 3000 loss (4768739.666732695, 2.2597956907277796e-12)
Iter #: 3010 loss (4693041.8338050088, 2.5673650549120596e-12)
Iter #: 3020 loss (4831528.4587640669, 2.8062067871400377e-12)
Iter #: 3030 loss (4766727.9867992336, 2.673674338453742e-12)
Iter #: 3040 loss (4691038.128093686, 2.379527293766636e-12)
Iter #: 3050 loss (4829532.6836865768, 3.1255426182371215e-12)
Iter #: 3060 loss (4764739.7667226903, 2.488923668329937e-12)
Iter #: 3070 loss (4689057.7157103196, 2.6822728252406821e-12)
Iter #: 3080 loss (4827560.0299638724, 2.9295699017527791e-12)
Iter #: 3090 loss (4762774.5080842711, 3.1343097069039871e-12)
Iter #: 3100 loss (4687100.103343714, 2.6739387780801026e-12)
Iter #: 3110 loss (4825610.0097317984, 3.4258338968551853e-12)
Iter #: 3120 loss (4760831.7281318624, 2.7215855481460328e-12)
Iter #: 3130 loss (4685164.8131369464, 3.0564702396306754e-12)
Iter #: 3140 loss (4823682.1503541823, 2.3627970625320063e-12)
Iter #: 3150 loss (4758910.9591254378, 2.6096339441198472e-12)
Iter #: 3160 loss (4683251.3820435191, 3.0182184754423283e-12)
Iter #: 3170 loss (4821775.9937904319, 2.977539830871247e-12)
Iter #: 3180 loss (4757011.7477141917, 2.445646359311155e-12)
Iter #: 3190 loss (4681359.3612146936, 2.5281270983966905e-12)
Iter #: 3200 loss (4819891.095993571, 2.7700964167865873e-12)
Iter #: 3210 loss (4755133.6543437717, 2.7527693366751739e-12)
Iter #: 3220 loss (4679488.3154161908, 3.1299714593752443e-12)
Iter #: 3230 loss (4818027.0263371337, 2.5794106031992605e-12)
Iter #: 3240 loss (4753276.2526921146, 3.7673862740806457e-12)
Iter #: 3250 loss (4677637.8224731097, 2.5779589893933913e-12)
Iter #: 3260 loss (4816183.3670695471, 3.232638611636473e-12)
Iter #: 3270 loss (4751439.129132268, 2.637557940977193e-12)
Iter #: 3280 loss (4675807.4727413682, 2.9501595543941803e-12)
Iter #: 3290 loss (4814359.7127947444, 2.9454633606497078e-12)
Iter #: 3300 loss (4749621.8822214501, 2.9443862021602439e-12)
Iter #: 3310 loss (4673996.86860481, 3.107997699067601e-12)
Iter #: 3320 loss (4812555.6699777981, 3.0242960862018985e-12)
Iter #: 3330 loss (4747824.1222145623, 3.54749441155572e-12)
Iter #: 3340 loss (4672205.6239966461, 2.8186578968289999e-12)
Iter #: 3350 loss (4810770.8564746054, 3.7236558726357295e-12)
Iter #: 3360 loss (4746045.4706016695, 2.9954604191171425e-12)
Iter #: 3370 loss (4670433.3639442222, 2.8180860199714001e-12)
Iter #: 3380 loss (4809004.9010843392, 2.7668493464546264e-12)
Iter #: 3390 loss (4744285.5596680678, 2.2074618768039446e-12)
Iter #: 3400 loss (4668679.7241360936, 2.5106397059700231e-12)
Iter #: 3410 loss (4807257.4431239627, 2.7709818879851098e-12)
Iter #: 3420 loss (4742544.032075935, 2.853184862679607e-12)
Iter #: 3430 loss (4666944.3505105153, 3.0683429969238635e-12)
Iter #: 3440 loss (4805528.1320235962, 2.9936631578409413e-12)
Iter #: 3450 loss (4740820.5404666765, 2.8774503458130365e-12)
Iter #: 3460 loss (4665226.8988639237, 2.9906937347295534e-12)
Iter #: 3470 loss (4803816.6269416502, 3.682714066514098e-12)
Iter #: 3480 loss (4739114.7470828546, 3.338284662389586e-12)
Iter #: 3490 loss (4663527.0344790276, 3.0440082370753327e-12)
Iter #: 3500 loss (4802122.5963990893, 2.5636970209246552e-12)
Iter #: 3510 loss (4737426.3234088412, 3.2917547436261892e-12)
Iter #: 3520 loss (4661844.4317709925, 3.0180942360408329e-12)
Iter #: 3530 loss (4800445.7179315202, 2.6621431428023291e-12)
Iter #: 3540 loss (4735754.9498289758, 2.9721274644186042e-12)
Iter #: 3550 loss (4660178.7739510015, 2.9493773152595773e-12)
Iter #: 3560 loss (4798785.677758269, 3.0126516346267145e-12)
Iter #: 3570 loss (4734100.3153025229, 3.1751051437653622e-12)
Iter #: 3580 loss (4658529.7527063191, 3.0534826404633668e-12)
Iter #: 3590 loss (4797142.170467603, 3.1000745989692279e-12)
Iter #: 3600 loss (4732462.1170544792, 2.7665640404749464e-12)
Iter #: 3610 loss (4656897.0678955857, 2.9732982974221244e-12)
Iter #: 3620 loss (4795514.8987170104, 2.8976995772790771e-12)
Iter #: 3630 loss (4730840.0602810187, 4.8248392340621653e-12)
Iter #: 3640 loss (4655280.4272590075, 2.7058080182194368e-12)
Iter #: 3650 loss (4793903.5729478598, 3.2591568089883669e-12)
Iter #: 3660 loss (4729233.8578691622, 2.9045293420893781e-12)
Iter #: 3670 loss (4653679.5461419038, 3.60860344670362e-12)
Iter #: 3680 loss (4792307.9111133358, 3.4704066923880736e-12)
Iter #: 3690 loss (4727643.2301293965, 3.5032458911806093e-12)
Iter #: 3700 loss (4652094.1472314214, 3.2681047848993423e-12)
Iter #: 3710 loss (4790727.6384192705, 2.8847351062207929e-12)
Iter #: 3720 loss (4726067.9045408284, 3.2378580789495404e-12)
Iter #: 3730 loss (4650523.9603052326, 2.708126148876916e-12)
Iter #: 3740 loss (4789162.4870765423, 2.6671545830751474e-12)
Iter #: 3750 loss (4724507.6155078588, 2.5529172613687683e-12)
Iter #: 3760 loss (4648968.7219916396, 3.2113466965230995e-12)
Iter #: 3770 loss (4787612.1960648242, 3.0401446513899804e-12)
Iter #: 3780 loss (4722962.1041277023, 2.5485617225343769e-12)
Iter #: 3790 loss (4647428.1755403886, 3.3303250836752328e-12)
Iter #: 3800 loss (4786076.5109068435, 2.8650153654929313e-12)
Iter #: 3810 loss (4721431.1179683367, 3.2025337773944276e-12)
Iter #: 3820 loss (4645902.0706035169, 3.2628706886958727e-12)
Iter #: 3830 loss (4784555.1834523641, 2.5562553332397242e-12)
Iter #: 3840 loss (4719914.4108558763, 2.904684411041333e-12)
Iter #: 3850 loss (4644390.1630256437, 2.8299447481032666e-12)
Iter #: 3860 loss (4783047.9716715124, 3.1457071872170056e-12)
Iter #: 3870 loss (4718411.7426711526, 2.4812982700452965e-12)
Iter #: 3880 loss (4642892.2146431627, 2.9922424713452216e-12)
Iter #: 3890 loss (4781554.6394568468, 2.9203556614033154e-12)
Iter #: 3900 loss (4716922.879154807, 3.1876462921272862e-12)
Iter #: 3910 loss (4641407.9930918505, 2.6734882865083037e-12)
Iter #: 3920 loss (4780074.9564336417, 3.5574729138008484e-12)
Iter #: 3930 loss (4715447.591720337, 2.6915341480932004e-12)
Iter #: 3940 loss (4639937.2716222564, 3.2492772038516123e-12)
Iter #: 3950 loss (4778608.6977779809, 3.4494552133202108e-12)
Iter #: 3960 loss (4713985.6572748153, 2.6335678385250388e-12)
Iter #: 3970 loss (4638479.8289227337, 3.2987673556013878e-12)
Iter #: 3980 loss (4777155.6440420533, 3.1072501816064579e-12)
Iter #: 3990 loss (4712536.8580467924, 3.4062710905471464e-12)
