Parsing sentences from training set
Initial loss (7809426.9624207867, 4.7257675880596056e-13) theoretical step size 5.60717030489e-09
Iter #: 1310 loss (4975203.6354455343, 1.2623246859858999e-12)
Iter #: 1320 loss (4973004.7242808882, 1.3515903959126499e-12)
Iter #: 1330 loss (4970827.0595366415, 1.6526669081722008e-12)
Iter #: 1340 loss (4968670.2790944735, 1.1736885889988454e-12)
Iter #: 1350 loss (4966534.0294026462, 1.5423960830926259e-12)
Iter #: 1360 loss (4964417.9651923105, 1.3113134903685745e-12)
Iter #: 1370 loss (4962321.7492046626, 1.2399977367733439e-12)
Iter #: 1380 loss (4960245.0519285556, 1.5840899021804347e-12)
Iter #: 1390 loss (4958187.5513485447, 1.4279869438401549e-12)
Iter #: 1400 loss (4956148.9327030508, 1.1356067466512859e-12)
Iter #: 1410 loss (4954128.8882526327, 1.4949846749138369e-12)
Iter #: 1420 loss (4952127.117057737, 1.4295049659032585e-12)
Iter #: 1430 loss (4950143.3247661442, 1.555363002236072e-12)
Iter #: 1440 loss (4948177.223409391, 1.5588518268289638e-12)
Iter #: 1450 loss (4946228.5312080365, 1.6134861624473834e-12)
Iter #: 1460 loss (4944296.9723854493, 1.4660222906810601e-12)
Iter #: 1470 loss (4942382.27698969, 1.2822094864721594e-12)
Iter #: 1480 loss (4940484.180723222, 1.572717426987785e-12)
Iter #: 1490 loss (4938602.4247799544, 1.4543421015153757e-12)
Iter #: 1500 loss (4936736.7556893611, 1.4582587209365253e-12)
Iter #: 1510 loss (4934886.9251673212, 1.3753652236904308e-12)
Iter #: 1520 loss (4933052.6899731411, 1.3687961941117275e-12)
Iter #: 1530 loss (4931233.8117726753, 1.6218130626712483e-12)
Iter #: 1540 loss (4929430.0570069542, 1.6820324358996366e-12)
Iter #: 1550 loss (4927641.1967662033, 1.0622055584760648e-12)
Iter #: 1560 loss (4925867.0066687241, 1.4843772020541324e-12)
Iter #: 1570 loss (4924107.2667446928, 1.41518109410684e-12)
Iter #: 1580 loss (4922361.7613242241, 1.4365981419568175e-12)
Iter #: 1590 loss (4920630.2789296368, 1.4551285529015992e-12)
Iter #: 1600 loss (4918912.6121719098, 1.3675360698792185e-12)
Iter #: 1610 loss (4917208.5576507412, 1.2855003711785327e-12)
Iter #: 1620 loss (4915517.9158582427, 1.4558766914023513e-12)
Iter #: 1630 loss (4913840.4910862576, 1.5808304166058031e-12)
Iter #: 1640 loss (4912176.0913367812, 1.4088934230902843e-12)
Iter #: 1650 loss (4910524.5282358201, 1.73374854354553e-12)
Iter #: 1660 loss (4908885.616950185, 1.4814211091229976e-12)
Iter #: 1670 loss (4907259.1761073926, 1.7608613632031995e-12)
Iter #: 1680 loss (4905645.0277184583, 1.5190873202252621e-12)
Iter #: 1690 loss (4904042.9971036194, 1.5802097222492042e-12)
Iter #: 1700 loss (4902452.9128207592, 1.6912582051190817e-12)
Iter #: 1710 loss (4900874.6065966915, 1.593112819153434e-12)
Iter #: 1720 loss (4899307.9132609935, 1.6482353955773345e-12)
Iter #: 1730 loss (4897752.6706825886, 1.3463881481817837e-12)
Iter #: 1740 loss (4896208.7197088273, 1.7667813441360458e-12)
Iter #: 1750 loss (4894675.9041070966, 1.4258334761234865e-12)
Iter #: 1760 loss (4893154.0705088889, 1.2766089444464095e-12)
Iter #: 1770 loss (4891643.0683562383, 1.6350872875532222e-12)
Iter #: 1780 loss (4890142.7498505022, 1.634059404668643e-12)
Iter #: 1790 loss (4888652.9699033163, 1.474079770536653e-12)
Iter #: 1800 loss (4887173.5860897638, 1.2797660234804957e-12)
Iter #: 1810 loss (4885704.4586036075, 1.7059249374317217e-12)
Iter #: 1820 loss (4884245.4502143683, 2.1566194184090106e-12)
Iter #: 1830 loss (4882796.4262264483, 1.5906486285683642e-12)
Iter #: 1840 loss (4881357.2544398429, 1.5567087858343618e-12)
Iter #: 1850 loss (4879927.8051125454, 1.905836317422989e-12)
Iter #: 1860 loss (4878507.9509244375, 1.7354952074195448e-12)
Iter #: 1870 loss (4877097.5669425679, 1.3544652814097851e-12)
Iter #: 1880 loss (4875696.5305876639, 1.3141595312705152e-12)
Iter #: 1890 loss (4874304.7216016604, 1.6226847895543358e-12)
Iter #: 1900 loss (4872922.0220163632, 1.6118472111607763e-12)
Iter #: 1910 loss (4871548.316122707, 1.6339460275182236e-12)
Iter #: 1920 loss (4870183.4904408073, 1.6691875445522372e-12)
Iter #: 1930 loss (4868827.4336905815, 1.7291741641576604e-12)
Iter #: 1940 loss (4867480.0367625402, 1.6682695036390087e-12)
Iter #: 1950 loss (4866141.1926891087, 1.7537920759552954e-12)
Iter #: 1960 loss (4864810.7966157719, 1.4551913097377385e-12)
Iter #: 1970 loss (4863488.7457724186, 1.5450954081595795e-12)
Iter #: 1980 loss (4862174.9394444218, 1.8612659322235242e-12)
Iter #: 1990 loss (4860869.2789435033, 1.8333002374776055e-12)
Iter #: 2000 loss (4859571.6675782893, 1.8834148249196111e-12)
Iter #: 2010 loss (4858282.0106243109, 1.886110215517958e-12)
Iter #: 2020 loss (4857000.2152935714, 1.9105724017298408e-12)
Iter #: 2030 loss (4855726.1907034572, 2.0032723778371846e-12)
Iter #: 2040 loss (4854459.8478450542, 1.782839748675311e-12)
Iter #: 2050 loss (4853201.0995507166, 1.5549905134666305e-12)
Iter #: 2060 loss (4851949.8604608532, 1.6499758631291287e-12)
Iter #: 2070 loss (4850706.0469900584, 1.2704843091783487e-12)
Iter #: 2080 loss (4849469.5772924023, 1.8941756544114768e-12)
Iter #: 2090 loss (4848240.3712259941, 1.7443345521427543e-12)
Iter #: 2100 loss (4847018.3503167629, 1.6427119609012738e-12)
Iter #: 2110 loss (4845803.4377215533, 1.4711026430567943e-12)
Iter #: 2120 loss (4844595.5581904585, 1.4830832785341149e-12)
Iter #: 2130 loss (4843394.6380285854, 1.5602518562968094e-12)
Iter #: 2140 loss (4842200.605057152, 1.5968404268743619e-12)
Iter #: 2150 loss (4841013.3885740833, 1.5699812188232306e-12)
Iter #: 2160 loss (4839832.9193140743, 1.8290062594443346e-12)
Iter #: 2170 loss (4838659.129408312, 1.5721210002995522e-12)
Iter #: 2180 loss (4837491.9523437871, 1.726126275099079e-12)
Iter #: 2190 loss (4836331.3229224039, 1.7965758211729356e-12)
Iter #: 2200 loss (4835177.1772198817, 1.5620986952345247e-12)
Iter #: 2210 loss (4834029.4525446035, 1.8308845796999051e-12)
Iter #: 2220 loss (4832888.0873963926, 1.7694411306788136e-12)
Iter #: 2230 loss (4831753.0214254847, 1.864386721453424e-12)
Iter #: 2240 loss (4830624.1953915898, 1.5334314292789117e-12)
Iter #: 2250 loss (4829501.5511233108, 1.8365527020226378e-12)
Iter #: 2260 loss (4828385.0314779086, 1.9812123476079426e-12)
Iter #: 2270 loss (4827274.580301553, 1.5891540955109907e-12)
Iter #: 2280 loss (4826170.1423901534, 1.9286078101004267e-12)
Iter #: 2290 loss (4825071.6634508362, 2.3111849178449675e-12)
Iter #: 2300 loss (4823979.0900643403, 1.891513601227889e-12)
Iter #: 2310 loss (4822892.3696480617, 1.7461721906684471e-12)
Iter #: 2320 loss (4821811.4504202707, 1.9171873745939827e-12)
Iter #: 2330 loss (4820736.2813652959, 1.6219251378819985e-12)
Iter #: 2340 loss (4819666.8121998757, 1.967283138897177e-12)
Iter #: 2350 loss (4818602.9933407484, 1.8640848390314674e-12)
Iter #: 2360 loss (4817544.7758735055, 2.0908519452538497e-12)
Iter #: 2370 loss (4816492.1115228869, 1.8370129678877268e-12)
Iter #: 2380 loss (4815444.9526244998, 1.5512172736152221e-12)
Iter #: 2390 loss (4814403.2520978749, 1.7435353995672792e-12)
Iter #: 2400 loss (4813366.9634212498, 1.7044188603788317e-12)
Iter #: 2410 loss (4812336.0406077579, 1.6467580229372236e-12)
Iter #: 2420 loss (4811310.4381831838, 1.8748106662691383e-12)
Iter #: 2430 loss (4810290.111165259, 1.8911626123423305e-12)
Iter #: 2440 loss (4809275.0150446557, 1.5264767984994854e-12)
Iter #: 2450 loss (4808265.1057672398, 1.7527570590356729e-12)
Iter #: 2460 loss (4807260.3397180829, 1.7748223313736641e-12)
Iter #: 2470 loss (4806260.6737067662, 1.633388228098271e-12)
Iter #: 2480 loss (4805266.0649541309, 2.1529113875262852e-12)
Iter #: 2490 loss (4804276.4710804, 1.8284629688577362e-12)
Iter #: 2500 loss (4803291.8500945279, 2.102791815992966e-12)
Iter #: 2510 loss (4802312.1603847723, 1.7045870261286001e-12)
Iter #: 2520 loss (4801337.3607103853, 2.0397950033356714e-12)
Iter #: 2530 loss (4800367.4101944175, 1.9270918460095869e-12)
Iter #: 2540 loss (4799402.2683172785, 1.676810814336529e-12)
Iter #: 2550 loss (4798441.8949114615, 1.8522962791867565e-12)
Iter #: 2560 loss (4797486.2501568077, 1.7737160385920412e-12)
Iter #: 2570 loss (4796535.2945765899, 1.9317976472771288e-12)
Iter #: 2580 loss (4795588.9890342355, 2.0265015676706507e-12)
Iter #: 2590 loss (4794647.294730532, 1.7062540747140815e-12)
Iter #: 2600 loss (4793710.1732013337, 2.1905856055698677e-12)
Iter #: 2610 loss (4792777.5863157259, 1.7943897960783766e-12)
Iter #: 2620 loss (4791849.4962743977, 1.8926853371429696e-12)
Iter #: 2630 loss (4790925.8656084221, 1.4437063590135943e-12)
Iter #: 2640 loss (4790006.6571781952, 1.9209293047810668e-12)
Iter #: 2650 loss (4789091.8341724891, 1.6946540683494798e-12)
Iter #: 2660 loss (4788181.3601077972, 2.2524200419134317e-12)
Iter #: 2670 loss (4787275.1988275098, 1.8248242127597479e-12)
Iter #: 2680 loss (4786373.3145014569, 2.1159608344310463e-12)
Iter #: 2690 loss (4785475.6716251131, 1.6442084187412973e-12)
Iter #: 2700 loss (4784582.2350191027, 1.8215167076312289e-12)
Iter #: 2710 loss (4783692.9698285218, 1.9965410281927403e-12)
Iter #: 2720 loss (4782807.8415221982, 1.6948494443094399e-12)
Iter #: 2730 loss (4781926.8158919681, 1.6599669421236871e-12)
Iter #: 2740 loss (4781049.8590518283, 2.0191344387091363e-12)
Iter #: 2750 loss (4780176.9374370212, 1.8465156102664734e-12)
Iter #: 2760 loss (4779308.0178029947, 1.7436079241490187e-12)
Iter #: 2770 loss (4778443.0672243424, 1.9561215709433395e-12)
Iter #: 2780 loss (4777582.0530935358, 1.6240672074376516e-12)
Iter #: 2790 loss (4776724.9431197206, 1.7789329533728476e-12)
Iter #: 2800 loss (4775871.7053272324, 2.1566271802250885e-12)
Iter #: 2810 loss (4775022.3080541724, 1.7094065372328012e-12)
Iter #: 2820 loss (4774176.7199507328, 1.8108502768975219e-12)
Iter #: 2830 loss (4773334.9099776559, 1.8218142709727512e-12)
Iter #: 2840 loss (4772496.8474043543, 1.9624709581337392e-12)
Iter #: 2850 loss (4771662.5018071374, 1.8088736836496799e-12)
Iter #: 2860 loss (4770831.8430672763, 1.851900078157114e-12)
Iter #: 2870 loss (4770004.8413690031, 1.8041364767731608e-12)
Iter #: 2880 loss (4769181.4671975002, 1.8956848250201046e-12)
Iter #: 2890 loss (4768361.6913367128, 2.0452171261562236e-12)
Iter #: 2900 loss (4767545.4848672468, 2.1474538230178308e-12)
Iter #: 2910 loss (4766732.8191640675, 2.2095117704446345e-12)
Iter #: 2920 loss (4765923.6658943379, 1.6294183092400957e-12)
Iter #: 2930 loss (4765117.9970149174, 2.0306417631779465e-12)
Iter #: 2940 loss (4764315.7847702038, 2.0793933167380582e-12)
Iter #: 2950 loss (4763517.0016895933, 1.9983383794594793e-12)
Iter #: 2960 loss (4762721.6205851389, 1.9536617901201404e-12)
Iter #: 2970 loss (4761929.6145490762, 1.7267461855631147e-12)
Iter #: 2980 loss (4761140.956951296, 1.8957818866221474e-12)
Iter #: 2990 loss (4760355.6214369573, 2.0987446845484353e-12)
Iter #: 3000 loss (4759573.5819238937, 1.8842603222900288e-12)
Iter #: 3010 loss (4758794.8126000827, 2.080795627021245e-12)
Iter #: 3020 loss (4758019.2879211735, 1.862283975425321e-12)
Iter #: 3030 loss (4757246.982607861, 1.9646657966339936e-12)
Iter #: 3040 loss (4756477.8716434063, 2.0112696942444034e-12)
Iter #: 3050 loss (4755711.9302710062, 2.4473340120075631e-12)
Iter #: 3060 loss (4754949.1339913066, 2.0207129465557054e-12)
Iter #: 3070 loss (4754189.4585597906, 2.1080127345755821e-12)
Iter #: 3080 loss (4753432.8799842214, 2.2319842521947779e-12)
Iter #: 3090 loss (4752679.3745221375, 2.0641003812928543e-12)
Iter #: 3100 loss (4751928.918678198, 2.0485269229757709e-12)
Iter #: 3110 loss (4751181.4892017646, 1.8172447808391691e-12)
Iter #: 3120 loss (4750437.0630842401, 2.369535732220544e-12)
Iter #: 3130 loss (4749695.6175566241, 1.767694652653498e-12)
Iter #: 3140 loss (4748957.1300869305, 1.9937555557330814e-12)
Iter #: 3150 loss (4748221.578377719, 2.5105308866086748e-12)
Iter #: 3160 loss (4747488.9403635319, 2.0480122302679687e-12)
Iter #: 3170 loss (4746759.1942084469, 1.9226437825055478e-12)
Iter #: 3180 loss (4746032.3183035897, 2.0957234618469412e-12)
Iter #: 3190 loss (4745308.2912646532, 1.8742978777910372e-12)
Iter #: 3200 loss (4744587.0919293985, 2.0068292906661827e-12)
Iter #: 3210 loss (4743868.6993553014, 2.4398854651450472e-12)
Iter #: 3220 loss (4743153.0928169973, 2.1035650664389021e-12)
Iter #: 3230 loss (4742440.2518039783, 1.6437057743636199e-12)
Iter #: 3240 loss (4741730.1560181063, 1.5746922425783794e-12)
Iter #: 3250 loss (4741022.7853712412, 1.7503726353229027e-12)
Iter #: 3260 loss (4740318.1199828824, 2.2773948415192837e-12)
Iter #: 3270 loss (4739616.1401777659, 2.034473830913211e-12)
Iter #: 3280 loss (4738916.8264835142, 2.105425177634789e-12)
Iter #: 3290 loss (4738220.1596283447, 2.2080336494444807e-12)
Iter #: 3300 loss (4737526.1205387022, 2.3812773898871025e-12)
Iter #: 3310 loss (4736834.6903369473, 2.4260499378596565e-12)
Iter #: 3320 loss (4736145.8503390886, 2.0155986524362105e-12)
Iter #: 3330 loss (4735459.5820524823, 2.3947288373083303e-12)
Iter #: 3340 loss (4734775.8671735656, 1.7129552388469547e-12)
Iter #: 3350 loss (4734094.6875856388, 2.3208043815225664e-12)
Iter #: 3360 loss (4733416.0253565609, 1.9460195257074712e-12)
Iter #: 3370 loss (4732739.8627366247, 1.9287304091640434e-12)
Iter #: 3380 loss (4732066.1821562536, 2.1584942899727087e-12)
Iter #: 3390 loss (4731394.9662239105, 2.09319348027014e-12)
Iter #: 3400 loss (4730726.1977238227, 2.1750983896788307e-12)
Iter #: 3410 loss (4730059.8596139215, 1.8778231695641838e-12)
Iter #: 3420 loss (4729395.9350236421, 2.0983112178074736e-12)
Iter #: 3430 loss (4728734.4072518172, 1.7478382525746261e-12)
Iter #: 3440 loss (4728075.2597646099, 1.8454218186968262e-12)
Iter #: 3450 loss (4727418.4761933507, 2.0372888750546184e-12)
Iter #: 3460 loss (4726764.0403325353, 2.4119592946731218e-12)
Iter #: 3470 loss (4726111.9361377312, 2.2830301750396416e-12)
Iter #: 3480 loss (4725462.1477235891, 1.9618947506504723e-12)
Iter #: 3490 loss (4724814.6593618132, 2.0498783209559891e-12)
Iter #: 3500 loss (4724169.455479132, 2.3349560520201581e-12)
Iter #: 3510 loss (4723526.5206554076, 2.3057358767855645e-12)
Iter #: 3520 loss (4722885.8396215914, 2.1574019997332464e-12)
Iter #: 3530 loss (4722247.3972578859, 2.1482780647348388e-12)
Iter #: 3540 loss (4721611.1785917422, 2.0481010491639017e-12)
Iter #: 3550 loss (4720977.1687960969, 2.1215897147075038e-12)
Iter #: 3560 loss (4720345.3531874055, 2.6338229680092893e-12)
Iter #: 3570 loss (4719715.7172238138, 2.40896857341936e-12)
Iter #: 3580 loss (4719088.2465034351, 2.195161027782312e-12)
Iter #: 3590 loss (4718462.9267624216, 2.2963010331016719e-12)
Iter #: 3600 loss (4717839.743873327, 1.9748525746680224e-12)
Iter #: 3610 loss (4717218.6838432746, 2.0786388603468063e-12)
Iter #: 3620 loss (4716599.7328122733, 2.2529940292205481e-12)
Iter #: 3630 loss (4715982.8770515556, 2.3639742020916099e-12)
Iter #: 3640 loss (4715368.1029618373, 2.0546054705127892e-12)
Iter #: 3650 loss (4714755.3970718021, 2.3760291712857489e-12)
Iter #: 3660 loss (4714144.7460363032, 2.0192361204997739e-12)
Iter #: 3670 loss (4713536.1366349719, 2.3933753497809795e-12)
Iter #: 3680 loss (4712929.5557705155, 2.5896872449737514e-12)
Iter #: 3690 loss (4712324.9904672597, 2.0961688883098568e-12)
Iter #: 3700 loss (4711722.4278696133, 1.9937427031079436e-12)
Iter #: 3710 loss (4711121.8552405657, 1.9824583252725991e-12)
Iter #: 3720 loss (4710523.2599603059, 2.2997277138060025e-12)
Iter #: 3730 loss (4709926.6295246882, 1.8696227673133901e-12)
Iter #: 3740 loss (4709331.9515439356, 2.1784822272330701e-12)
Iter #: 3750 loss (4708739.213741147, 2.3979605380692298e-12)
Iter #: 3760 loss (4708148.4039510796, 2.4749257989033094e-12)
Iter #: 3770 loss (4707559.5101187397, 1.8235228014916586e-12)
Iter #: 3780 loss (4706972.5202980554, 1.9711422157241558e-12)
Iter #: 3790 loss (4706387.4226507032, 2.2888313871265813e-12)
Iter #: 3800 loss (4705804.2054447625, 2.3604167408606316e-12)
Iter #: 3810 loss (4705222.8570535658, 1.9045183741275922e-12)
Iter #: 3820 loss (4704643.3659543777, 2.992104844885527e-12)
Iter #: 3830 loss (4704065.7207273981, 2.2323424981098491e-12)
Iter #: 3840 loss (4703489.9100544397, 2.3122695756217356e-12)
Iter #: 3850 loss (4702915.9227178358, 2.5887619299177671e-12)
Iter #: 3860 loss (4702343.7475994136, 2.700549367550076e-12)
Iter #: 3870 loss (4701773.3736792905, 2.0998329516017735e-12)
Iter #: 3880 loss (4701204.7900348408, 1.8927507197294115e-12)
Iter #: 3890 loss (4700637.9858396892, 2.3267260764385526e-12)
Iter #: 3900 loss (4700072.9503625911, 2.3214765221459659e-12)
Iter #: 3910 loss (4699509.6729665222, 2.9547194222897179e-12)
Iter #: 3920 loss (4698948.1431075912, 2.0226873035016557e-12)
Iter #: 3930 loss (4698388.3503341181, 2.2627241354786386e-12)
Iter #: 3940 loss (4697830.2842856571, 1.9107724487776849e-12)
Iter #: 3950 loss (4697273.9346920419, 2.3992533033749872e-12)
Iter #: 3960 loss (4696719.2913724994, 2.4118852764030646e-12)
Iter #: 3970 loss (4696166.3442346612, 1.9748854078278493e-12)
Iter #: 3980 loss (4695615.0832737414, 2.0968053360471012e-12)
Iter #: 3990 loss (4695065.4985715905, 2.2375929120264799e-12)
