Parsing sentences from training set
Initial loss (7809426.9624207867, 4.7257675880596056e-13) theoretical step size 5.60717030489e-09
enwik-200/BFGDiter_from2PMM_dim50_step5.60717030489e-09_0.0
Iter #: 2470 loss (7766895.8432544125, 0.00011700100153651698)
Iter #: 2480 loss (7766769.311407499, 0.00011745950468554298)
Iter #: 2490 loss (7766642.5944121154, 0.00011791789534906621)
Iter #: 2500 loss (7766515.6862004176, 0.00011837617376964942)
Iter #: 2510 loss (7766388.5806999905, 0.00011883434017329254)
Iter #: 2520 loss (7766261.271833743, 0.00011929239480783379)
Iter #: 2530 loss (7766133.753519523, 0.00011975033790025035)
Iter #: 2540 loss (7766006.0196699519, 0.00012020816972366367)
Iter #: 2550 loss (7765878.0641921833, 0.00012066589052107321)
Iter #: 2560 loss (7765749.880987619, 0.00012112350055951709)
Iter #: 2570 loss (7765621.4639517237, 0.00012158100010708165)
Iter #: 2580 loss (7765492.8069737395, 0.00012203838943159496)
Iter #: 2590 loss (7765363.9039364839, 0.00012249566881679882)
Iter #: 2600 loss (7765234.7487160973, 0.00012295283854857017)
Iter #: 2610 loss (7765105.3351818342, 0.00012340989891526508)
Iter #: 2620 loss (7764975.6571957553, 0.00012386685021994483)
Iter #: 2630 loss (7764845.7086125696, 0.00012432369276952655)
Iter #: 2640 loss (7764715.4832793614, 0.0001247804268681159)
Iter #: 2650 loss (7764584.9750353983, 0.00012523705283603984)
Iter #: 2660 loss (7764454.1777118137, 0.00012569357100096284)
Iter #: 2670 loss (7764323.0851314664, 0.00012614998168943156)
Iter #: 2680 loss (7764191.691108698, 0.00012660628524896174)
Iter #: 2690 loss (7764059.9894490242, 0.00012706248201412818)
Iter #: 2700 loss (7763927.973948977, 0.00012751857234959968)
Iter #: 2710 loss (7763795.6383959083, 0.00012797455660759475)
Iter #: 2720 loss (7763662.9765676409, 0.00012843043515187131)
Iter #: 2730 loss (7763529.9822323499, 0.00012888620836604643)
Iter #: 2740 loss (7763396.6491483329, 0.00012934187663154182)
Iter #: 2750 loss (7763262.9710636856, 0.00012979744033201485)
Iter #: 2760 loss (7763128.9417162165, 0.00013025289987387341)
Iter #: 2770 loss (7762994.5548330881, 0.00013070825566131365)
Iter #: 2780 loss (7762859.8041307442, 0.00013116350810747087)
Iter #: 2790 loss (7762724.6833145246, 0.00013161865763135797)
Iter #: 2800 loss (7762589.1860785596, 0.00013207370466510057)
Iter #: 2810 loss (7762453.3061055308, 0.00013252864965482424)
Iter #: 2820 loss (7762317.0370664112, 0.00013298349303797057)
Iter #: 2830 loss (7762180.3726202827, 0.00013343823528115092)
Iter #: 2840 loss (7762043.3064141143, 0.00013389287684698642)
Iter #: 2850 loss (7761905.8320825379, 0.00013434741820568449)
Iter #: 2860 loss (7761767.9432476535, 0.00013480185984599363)
Iter #: 2870 loss (7761629.6335187629, 0.00013525620225269909)
Iter #: 2880 loss (7761490.8964922456, 0.00013571044593821638)
Iter #: 2890 loss (7761351.7257512482, 0.00013616459140113025)
Iter #: 2900 loss (7761212.1148655657, 0.00013661863917435326)
Iter #: 2910 loss (7761072.0573913269, 0.00013707258978163314)
Iter #: 2920 loss (7760931.5468708957, 0.00013752644376902796)
Iter #: 2930 loss (7760790.5768326037, 0.00013798020168111875)
Iter #: 2940 loss (7760649.1407905165, 0.00013843386407843227)
