Parsing sentences from training set
Initial loss (7809426.9624207867, 4.7257675880596056e-13) theoretical step size 5.60717030489e-09
Iter #: 980 loss (4959388.5860910909, 1.8908474095923033e-12)
Iter #: 990 loss (5134547.4574689968, 1.6417892618323388e-12)
Iter #: 1000 loss (5013000.6474830527, 1.9558733956535473e-12)
Iter #: 1010 loss (4952021.8521984275, 1.978922476355663e-12)
Iter #: 1020 loss (5127275.2069140514, 1.944605366719388e-12)
Iter #: 1030 loss (5005816.8327776762, 1.8921637135960386e-12)
Iter #: 1040 loss (4944926.9962793412, 2.1106341806336867e-12)
Iter #: 1050 loss (5120268.5017489931, 2.1419628111012076e-12)
Iter #: 1060 loss (4998892.6887619905, 2.1536323348846352e-12)
Iter #: 1070 loss (4938085.9038969437, 2.0602755506798985e-12)
Iter #: 1080 loss (5113509.796140519, 1.9671012524281054e-12)
Iter #: 1090 loss (4992211.2018430904, 1.9462460971270251e-12)
Iter #: 1100 loss (4931482.0983882956, 2.0565490118789881e-12)
Iter #: 1110 loss (5106983.1215732526, 1.6235353220880125e-12)
Iter #: 1120 loss (4985756.8791880151, 2.0460741354751111e-12)
Iter #: 1130 loss (4925100.5648244852, 2.2062520477393467e-12)
Iter #: 1140 loss (5100673.9178572828, 2.0748938618837335e-12)
Iter #: 1150 loss (4979515.5859760195, 2.5132440017823927e-12)
Iter #: 1160 loss (4918927.5941982698, 1.7900185007284495e-12)
Iter #: 1170 loss (5094568.8833853537, 2.469542179116281e-12)
Iter #: 1180 loss (4973474.4012269657, 1.8918606045306051e-12)
Iter #: 1190 loss (4912950.6454001339, 1.6775653668217415e-12)
Iter #: 1200 loss (5088655.8424793743, 1.6224782613423555e-12)
Iter #: 1210 loss (4967621.490153918, 2.0680740271581178e-12)
Iter #: 1220 loss (4907158.223078764, 2.0864533389698702e-12)
Iter #: 1230 loss (5082923.6280695265, 1.8704034507023258e-12)
Iter #: 1240 loss (4961945.9913553596, 2.0806798468622821e-12)
Iter #: 1250 loss (4901539.7697823672, 2.069493378988956e-12)
Iter #: 1260 loss (5077361.9781760788, 2.0585924702705777e-12)
Iter #: 1270 loss (4956437.9173672255, 2.0314728378104198e-12)
Iter #: 1280 loss (4896085.5709410952, 2.4928220486933711e-12)
Iter #: 1290 loss (5071961.444785499, 2.2547525333240802e-12)
Iter #: 1300 loss (4951088.0671949014, 2.570805110030456e-12)
Iter #: 1310 loss (4890786.6713276403, 1.9774720003276096e-12)
Iter #: 1320 loss (5066713.3137659561, 2.269655433191629e-12)
Iter #: 1330 loss (4945887.9494850375, 2.0397765187406981e-12)
Iter #: 1340 loss (4885634.8016632851, 1.9817874364041342e-12)
Iter #: 1350 loss (5061609.5344932964, 2.1299932538979066e-12)
Iter #: 1360 loss (4940829.7150182482, 2.1336180513916143e-12)
Iter #: 1370 loss (4880622.3140648473, 2.0985139925532233e-12)
Iter #: 1380 loss (5056642.6578959487, 2.234698631403053e-12)
Iter #: 1390 loss (4935906.0972468061, 2.5426143805589909e-12)
Iter #: 1400 loss (4875742.1250858111, 2.4814725353081057e-12)
Iter #: 1410 loss (5051805.781702497, 1.8887100764894291e-12)
Iter #: 1420 loss (4931110.3596879682, 2.0755905620910246e-12)
Iter #: 1430 loss (4870987.6652089283, 2.1335183154432401e-12)
Iter #: 1440 loss (5047092.5017960789, 2.5131789306310496e-12)
Iter #: 1450 loss (4926436.2491154158, 2.1895621299314039e-12)
Iter #: 1460 loss (4866352.8337911842, 2.1808530206473107e-12)
Iter #: 1470 loss (5042496.8687328165, 1.9290216167094283e-12)
Iter #: 1480 loss (4921877.9536509551, 2.0516613468899371e-12)
Iter #: 1490 loss (4861831.9586265031, 2.5375030257995789e-12)
Iter #: 1500 loss (5038013.3486484811, 2.0719078441837928e-12)
Iter #: 1510 loss (4917430.0650266642, 1.7673370489142717e-12)
Iter #: 1520 loss (4857419.7594557041, 2.2147236870195702e-12)
Iter #: 1530 loss (5033636.7879357906, 2.7834519189193155e-12)
Iter #: 1540 loss (4913087.5444420129, 2.6824528269735812e-12)
Iter #: 1550 loss (4853111.3148997752, 2.2845612766388326e-12)
Iter #: 1560 loss (5029362.3812116683, 2.1279491065964769e-12)
Iter #: 1570 loss (4908845.6915702904, 2.1486652384883169e-12)
Iter #: 1580 loss (4848902.0324109755, 2.3385055234388506e-12)
Iter #: 1590 loss (5025185.6422014469, 2.1589845136011825e-12)
Iter #: 1600 loss (4904700.1163683403, 2.3798879153950682e-12)
Iter #: 1610 loss (4844787.6209255662, 2.559183705744927e-12)
Iter #: 1620 loss (5021102.3772449465, 1.9142359690361375e-12)
Iter #: 1630 loss (4900646.7134142499, 2.5297899163827113e-12)
Iter #: 1640 loss (4840764.0659634983, 2.2050432225146744e-12)
Iter #: 1650 loss (5017108.6611832734, 2.3180929884709626e-12)
Iter #: 1660 loss (4896681.6385453008, 2.2514727477212477e-12)
Iter #: 1670 loss (4836827.6069606422, 2.7688381419445237e-12)
Iter #: 1680 loss (5013200.8154188637, 2.1870113580195847e-12)
Iter #: 1690 loss (4892801.2875980614, 2.4293941395336538e-12)
Iter #: 1700 loss (4832974.7166441865, 2.4360996406831076e-12)
Iter #: 1710 loss (5009375.3879628265, 2.449672605267011e-12)
Iter #: 1720 loss (4889002.277071245, 2.0171928746524539e-12)
Iter #: 1730 loss (4829202.0822777348, 2.3885435237674777e-12)
Iter #: 1740 loss (5005629.1352979764, 2.6628975814250209e-12)
Iter #: 1750 loss (4885281.4265446998, 2.3400018145787182e-12)
Iter #: 1760 loss (4825506.5886134449, 2.496335141316068e-12)
Iter #: 1770 loss (5001959.0058958018, 2.2606149222408026e-12)
Iter #: 1780 loss (4881635.7426977828, 2.3621473822787428e-12)
Iter #: 1790 loss (4821885.3023980455, 2.6124064268297745e-12)
Iter #: 1800 loss (4998362.1252364237, 2.2754100956361254e-12)
Iter #: 1810 loss (4878062.4047800153, 2.5303449507360497e-12)
Iter #: 1820 loss (4818335.4582891092, 2.0845776232111046e-12)
Iter #: 1830 loss (4994835.7821895322, 2.4230154603284753e-12)
Iter #: 1840 loss (4874558.7513974281, 2.5327846226549198e-12)
Iter #: 1850 loss (4814854.4460479086, 3.0910554789266556e-12)
Iter #: 1860 loss (4991377.4166266304, 2.6833898612418743e-12)
Iter #: 1870 loss (4871122.2684886912, 2.7085867426103897e-12)
Iter #: 1880 loss (4811439.7988867033, 2.791708004964394e-12)
Iter #: 1890 loss (4987984.6081450777, 2.4157505151286919e-12)
Iter #: 1900 loss (4867750.5783765903, 2.0662404451992014e-12)
Iter #: 1910 loss (4808089.1828589579, 2.9080490772314354e-12)
Iter #: 1920 loss (4984655.0657971371, 2.7225611952099784e-12)
Iter #: 1930 loss (4864441.4297919478, 2.4697877183643576e-12)
Iter #: 1940 loss (4804800.3871925231, 3.1272122022045813e-12)
Iter #: 1950 loss (4981386.618727373, 2.3309538382698265e-12)
Iter #: 1960 loss (4861192.6887772223, 3.2794750022195255e-12)
Iter #: 1970 loss (4801571.3154758811, 2.9381146387341524e-12)
Iter #: 1980 loss (4978177.20763251, 2.5171180526296958e-12)
Iter #: 1990 loss (4858002.3303871145, 2.9027928690885259e-12)
Iter #: 2000 loss (4798399.9776166715, 2.6536388323824667e-12)
Iter #: 2010 loss (4975024.8769663638, 2.9053490328161029e-12)
Iter #: 2020 loss (4854868.4311115164, 2.4983896085557662e-12)
Iter #: 2030 loss (4795284.4825005354, 2.5083200695173431e-12)
Iter #: 2040 loss (4971927.7678203573, 2.4024485853493919e-12)
Iter #: 2050 loss (4851789.1619538777, 2.732362704438323e-12)
Iter #: 2060 loss (4792223.0312841013, 2.7683257165728913e-12)
Iter #: 2070 loss (4968884.1114169946, 3.185519953829044e-12)
Iter #: 2080 loss (4848762.7821037006, 2.3107653359730545e-12)
Iter #: 2090 loss (4789213.9112631492, 2.617415488812178e-12)
Iter #: 2100 loss (4965892.2231584406, 2.2516249781395993e-12)
Iter #: 2110 loss (4845787.6331476653, 2.8961793054559253e-12)
Iter #: 2120 loss (4786255.4902612073, 2.3711440603622432e-12)
Iter #: 2130 loss (4962950.4971783282, 2.5687384017346819e-12)
Iter #: 2140 loss (4842862.1337681962, 2.4766850385897212e-12)
Iter #: 2150 loss (4783346.2114889044, 2.9479311613886209e-12)
Iter #: 2160 loss (4960057.4013482528, 2.6882114390155879e-12)
Iter #: 2170 loss (4839984.7748826696, 2.3315263131787842e-12)
Iter #: 2180 loss (4780484.5888285404, 2.7222155572155324e-12)
Iter #: 2190 loss (4957211.4726951271, 3.0776952808272105e-12)
Iter #: 2200 loss (4837154.1151805446, 3.0213033241625159e-12)
Iter #: 2210 loss (4777669.2025020551, 3.1089366786097305e-12)
Iter #: 2220 loss (4954411.3131890055, 2.6002566920283661e-12)
Iter #: 2230 loss (4834368.777019023, 2.9275682654214202e-12)
Iter #: 2240 loss (4774898.6950845756, 2.5088737545400048e-12)
Iter #: 2250 loss (4951655.585864868, 2.8748871095449256e-12)
Iter #: 2260 loss (4831627.4426419912, 2.1860552895975969e-12)
Iter #: 2270 loss (4772171.7678293046, 2.6077068737749223e-12)
Iter #: 2280 loss (4948943.0112451138, 2.8362594215449808e-12)
Iter #: 2290 loss (4828928.8506900696, 3.9169963844425719e-12)
Iter #: 2300 loss (4769487.1772728125, 3.1792126662226977e-12)
Iter #: 2310 loss (4946272.3640332753, 2.5991931702530021e-12)
Iter #: 2320 loss (4826271.7929734355, 2.4350836854957166e-12)
Iter #: 2330 loss (4766843.7320933901, 2.787642655416881e-12)
Iter #: 2340 loss (4943642.4700523838, 2.3756746738275898e-12)
Iter #: 2350 loss (4823655.1114815949, 3.0642026543094855e-12)
Iter #: 2360 loss (4764240.2901981212, 2.7982980963129519e-12)
Iter #: 2370 loss (4941052.203404638, 3.3390231579201997e-12)
Iter #: 2380 loss (4821077.6956079295, 2.6576250318310863e-12)
Iter #: 2390 loss (4761675.7560169641, 2.5331146901183952e-12)
Iter #: 2400 loss (4938500.4838316813, 3.0353979554352077e-12)
Iter #: 2410 loss (4818538.4795689033, 3.025636378789736e-12)
Iter #: 2420 loss (4759149.0779851265, 3.0599540772285377e-12)
Iter #: 2430 loss (4935986.2742571682, 2.7383552312069805e-12)
Iter #: 2440 loss (4816036.4400007464, 2.1163818025314572e-12)
Iter #: 2450 loss (4756659.24619688, 2.6082532825774023e-12)
Iter #: 2460 loss (4933508.5784959421, 2.5974821314753156e-12)
Iter #: 2470 loss (4813570.5937178284, 3.0202882490054894e-12)
Iter #: 2480 loss (4754205.2902161889, 3.42245366984207e-12)
Iter #: 2490 loss (4931066.4391151732, 2.5886782690911299e-12)
Iter #: 2500 loss (4811139.9956195485, 2.7126847353155598e-12)
Iter #: 2510 loss (4751786.2770311674, 3.0516948580626501e-12)
Iter #: 2520 loss (4928658.9354354125, 2.7357979338595754e-12)
Iter #: 2530 loss (4808743.7367332801, 3.1934413926292878e-12)
Iter #: 2540 loss (4749401.3091406627, 3.5626517965213406e-12)
Iter #: 2550 loss (4926285.181660207, 3.262146009714466e-12)
Iter #: 2560 loss (4806380.9423829513, 2.4415224151147555e-12)
Iter #: 2570 loss (4747049.5227630083, 2.885077371329763e-12)
Iter #: 2580 loss (4923944.3251243196, 2.5009311716082026e-12)
Iter #: 2590 loss (4804050.7704733154, 2.3674502458875509e-12)
Iter #: 2600 loss (4744730.0861571142, 3.3606588236760983e-12)
Iter #: 2610 loss (4921635.5446514832, 3.1925058902632249e-12)
Iter #: 2620 loss (4801752.409881359, 2.5372220820838669e-12)
Iter #: 2630 loss (4742442.1980477739, 3.5645358995238781e-12)
Iter #: 2640 loss (4919358.0490138037, 3.0487600431849741e-12)
Iter #: 2650 loss (4799485.078946705, 2.7055486931779704e-12)
Iter #: 2660 loss (4740185.0861476026, 3.3304158513151908e-12)
Iter #: 2670 loss (4917111.0754849268, 2.8775376770005239e-12)
Iter #: 2680 loss (4797248.0240539638, 2.5804633171085568e-12)
Iter #: 2690 loss (4737958.0057683988, 2.7498236971350004e-12)
Iter #: 2700 loss (4914893.8884806111, 2.8498477099005654e-12)
Iter #: 2710 loss (4795040.5183002567, 2.6503548720169536e-12)
Iter #: 2720 loss (4735760.2385153817, 2.5691429131579605e-12)
Iter #: 2730 loss (4912705.7782800468, 2.6217173232398678e-12)
Iter #: 2740 loss (4792861.8602417493, 3.1976523327501762e-12)
Iter #: 2750 loss (4733591.0910586817, 2.7862367805669681e-12)
Iter #: 2760 loss (4910546.059822415, 2.652770281525249e-12)
Iter #: 2770 loss (4790711.3727136254, 3.3815990105979934e-12)
Iter #: 2780 loss (4731449.8939762823, 3.0226981352821924e-12)
Iter #: 2790 loss (4908414.0715733115, 2.9443654602971495e-12)
Iter #: 2800 loss (4788588.401718338, 3.0450636724517979e-12)
Iter #: 2810 loss (4729336.0006637294, 3.3705887947955732e-12)
Iter #: 2820 loss (4906309.1744559528, 2.4695204282016502e-12)
Iter #: 2830 loss (4786492.3153772159, 2.796364082477125e-12)
Iter #: 2840 loss (4727248.7863055347, 2.502795206831027e-12)
Iter #: 2850 loss (4904230.7508430164, 2.8681556257398473e-12)
Iter #: 2860 loss (4784422.5029411884, 3.2595703437522509e-12)
Iter #: 2870 loss (4725187.6469043046, 3.1098546823178972e-12)
Iter #: 2880 loss (4902178.2036045352, 2.7995362324791614e-12)
Iter #: 2890 loss (4782378.3738564868, 3.0867619909138527e-12)
Iter #: 2900 loss (4723151.9983636662, 3.3905185165362588e-12)
Iter #: 2910 loss (4900150.9552084049, 2.4243221022606336e-12)
Iter #: 2920 loss (4780359.3568815328, 3.0539265163043847e-12)
Iter #: 2930 loss (4721141.2756212382, 2.8862150108853121e-12)
Iter #: 2940 loss (4898148.4468697757, 2.7500608064901727e-12)
Iter #: 2950 loss (4778364.8992517656, 3.1878985277407771e-12)
Iter #: 2960 loss (4719154.9318282502, 2.6641763184366453e-12)
Iter #: 2970 loss (4896170.1377460342, 3.6734687201786463e-12)
Iter #: 2980 loss (4776394.4658891214, 3.328567176044949e-12)
Iter #: 2990 loss (4717192.4375730902, 2.3896237665588846e-12)
Iter #: 3000 loss (4894215.5041747969, 2.8905451138018369e-12)
Iter #: 3010 loss (4774447.5386532834, 3.2559506700947653e-12)
Iter #: 3020 loss (4715253.2801455697, 3.1823519909859491e-12)
Iter #: 3030 loss (4892284.0389515543, 2.5671443049274515e-12)
Iter #: 3040 loss (4772523.6156322006, 3.1883477252335058e-12)
Iter #: 3050 loss (4713336.9628397198, 3.83638643486961e-12)
Iter #: 3060 loss (4890375.25064517, 3.275983016671606e-12)
Iter #: 3070 loss (4770622.2104691397, 2.8724495730062323e-12)
Iter #: 3080 loss (4711443.0042923037, 4.2284296522000276e-12)
Iter #: 3090 loss (4888488.6629482899, 3.5583960634876048e-12)
Iter #: 3100 loss (4768742.8517244076, 2.836849219543873e-12)
Iter #: 3110 loss (4709570.9378553294, 2.8296117346708503e-12)
Iter #: 3120 loss (4886623.8140609702, 2.6953772170627519e-12)
Iter #: 3130 loss (4766885.0822691955, 3.0632519798673741e-12)
Iter #: 3140 loss (4707720.3110001115, 2.9944978377308587e-12)
Iter #: 3150 loss (4884780.2561053233, 2.8370305164913318e-12)
Iter #: 3160 loss (4765048.4587101834, 3.6027975271331261e-12)
Iter #: 3170 loss (4705890.6847513411, 3.0535805822075005e-12)
Iter #: 3180 loss (4882957.5545694474, 3.8927264182684705e-12)
Iter #: 3190 loss (4763232.5508425739, 3.4944022950946556e-12)
Iter #: 3200 loss (4704081.633149134, 3.0668065397690238e-12)
Iter #: 3210 loss (4881155.2877788367, 3.1332501064085938e-12)
Iter #: 3220 loss (4761436.9411302358, 3.0989146722192183e-12)
Iter #: 3230 loss (4702292.7427377682, 3.0256002853903563e-12)
Iter #: 3240 loss (4879373.0463939207, 3.3780834499650452e-12)
Iter #: 3250 loss (4759661.2242113529, 2.8080865168289496e-12)
Iter #: 3260 loss (4700523.6120792674, 3.2293963683860798e-12)
Iter #: 3270 loss (4877610.4329318991, 3.0254279680790772e-12)
Iter #: 3280 loss (4757905.0064281048, 2.8794477942785256e-12)
Iter #: 3290 loss (4698773.8512906153, 2.5737560621380837e-12)
Iter #: 3300 loss (4875867.061311896, 3.3910993321530027e-12)
Iter #: 3310 loss (4756167.9053789927, 3.1331666334434911e-12)
Iter #: 3320 loss (4697043.0816032942, 3.0377005200003719e-12)
Iter #: 3330 loss (4874142.5564218489, 3.6921523773328124e-12)
Iter #: 3340 loss (4754449.5494926125, 3.1149345411344924e-12)
Iter #: 3350 loss (4695330.9349437691, 3.4747076473261149e-12)
Iter #: 3360 loss (4872436.5537059819, 3.2659413793517799e-12)
Iter #: 3370 loss (4752749.5776217477, 3.0200021139110543e-12)
Iter #: 3380 loss (4693637.0535339881, 3.0095025519147643e-12)
Iter #: 3390 loss (4870748.6987719238, 3.3749429714414939e-12)
Iter #: 3400 loss (4751067.6386564821, 2.6959770843975783e-12)
Iter #: 3410 loss (4691961.089510492, 2.4321110426254054e-12)
Iter #: 3420 loss (4869078.6470160764, 3.282361327713577e-12)
Iter #: 3430 loss (4749403.3911554758, 2.85821179697876e-12)
Iter #: 3440 loss (4690302.7045614356, 2.9576338460877645e-12)
Iter #: 3450 loss (4867426.0632664673, 3.106365670785361e-12)
Iter #: 3460 loss (4747756.5029943027, 3.793079394754911e-12)
Iter #: 3470 loss (4688661.5695802569, 3.8916848381059375e-12)
Iter #: 3480 loss (4865790.6214420991, 3.2381695833656421e-12)
Iter #: 3490 loss (4746126.6510300227, 3.3633541103530856e-12)
Iter #: 3500 loss (4687037.3643353619, 3.1769845299294684e-12)
Iter #: 3510 loss (4864172.0042278413, 3.4570336170915608e-12)
Iter #: 3520 loss (4744513.5207809368, 3.0661913206277945e-12)
Iter #: 3530 loss (4685429.777154712, 3.262668563786317e-12)
Iter #: 3540 loss (4862569.9027640047, 3.3758915974252919e-12)
Iter #: 3550 loss (4742916.8061209135, 3.5503088993857645e-12)
Iter #: 3560 loss (4683838.5046247225, 5.2975639838262197e-12)
Iter #: 3570 loss (4860984.0163499471, 2.912319248629843e-12)
Iter #: 3580 loss (4741336.2089873198, 2.2519108317890787e-12)
Iter #: 3590 loss (4682263.2513024481, 3.3087704667887232e-12)
Iter #: 3600 loss (4859414.0521607362, 3.0043442068576404e-12)
Iter #: 3610 loss (4739771.4391020266, 3.5257992286207361e-12)
Iter #: 3620 loss (4680703.72944069, 3.5229172323181841e-12)
Iter #: 3630 loss (4857859.7249764772, 4.8151159738046964e-12)
Iter #: 3640 loss (4738222.2137045292, 3.640538149074432e-12)
Iter #: 3650 loss (4679159.6587249804, 2.5735952690275512e-12)
Iter #: 3660 loss (4856320.7569232536, 3.2718733095226007e-12)
Iter #: 3670 loss (4736688.2572967429, 3.5559123034257593e-12)
Iter #: 3680 loss (4677630.7660220461, 3.3911883529423966e-12)
Iter #: 3690 loss (4854796.8772253525, 3.5401799556688161e-12)
Iter #: 3700 loss (4735169.3013988351, 3.4868642984540822e-12)
Iter #: 3710 loss (4676116.7851390392, 2.8927118517682274e-12)
Iter #: 3720 loss (4853287.8219681978, 3.2594013146281459e-12)
Iter #: 3730 loss (4733665.0843154341, 3.7735510101528584e-12)
Iter #: 3740 loss (4674617.4565930553, 3.4039025796306992e-12)
Iter #: 3750 loss (4851793.3338710852, 3.9086094788234505e-12)
Iter #: 3760 loss (4732175.3509117123, 3.0644780449540411e-12)
Iter #: 3770 loss (4673132.5273903003, 3.2186487839837e-12)
Iter #: 3780 loss (4850313.1620696457, 3.2523219161268921e-12)
Iter #: 3790 loss (4730699.8523987653, 3.4747595285178119e-12)
Iter #: 3800 loss (4671661.7508144593, 3.67804048449955e-12)
Iter #: 3810 loss (4848847.0619072774, 3.0884369657817631e-12)
Iter #: 3820 loss (4729238.3461280288, 4.1707367325175973e-12)
Iter #: 3830 loss (4670204.8862237753, 3.7690904846718831e-12)
Iter #: 3840 loss (4847394.794735048, 3.5898387229945309e-12)
Iter #: 3850 loss (4727790.5953939203, 3.5586656628742549e-12)
Iter #: 3860 loss (4668761.6988564851, 3.352065714738794e-12)
Iter #: 3870 loss (4845956.1277199173, 3.5056490859528875e-12)
Iter #: 3880 loss (4726356.3692446183, 3.46855406250969e-12)
Iter #: 3890 loss (4667331.9596439786, 3.024306514326887e-12)
Iter #: 3900 loss (4844530.8336604685, 2.9305297273041502e-12)
Iter #: 3910 loss (4724935.4423003681, 2.9200639888576234e-12)
Iter #: 3920 loss (4665915.4450315591, 3.433597637818127e-12)
Iter #: 3930 loss (4843118.6908101691, 3.3678036289223034e-12)
Iter #: 3940 loss (4723527.5945790308, 2.7611100484459419e-12)
Iter #: 3950 loss (4664511.9368062168, 3.4091241658446962e-12)
Iter #: 3960 loss (4841719.4827074325, 2.9161821215492402e-12)
Iter #: 3970 loss (4722132.6113284212, 3.0102032449589789e-12)
Iter #: 3980 loss (4663121.2219311241, 3.4205742034974103e-12)
Iter #: 3990 loss (4840332.9980124189, 3.5142037856794715e-12)
Iter #: 4000 loss (4720750.2828652859, 3.5583742732497553e-12)
